location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2022-03-02,2022-02-02,-28 day ahead inc hosp,quantile,0.025,8051,COVID-19
DE,00+,2022-03-02,2022-02-02,-28 day ahead inc hosp,quantile,0.1,8083.9000000000005,COVID-19
DE,00+,2022-03-02,2022-02-02,-28 day ahead inc hosp,quantile,0.25,8120,COVID-19
DE,00+,2022-03-02,2022-02-02,-28 day ahead inc hosp,quantile,0.5,8163,COVID-19
DE,00+,2022-03-02,2022-02-02,-28 day ahead inc hosp,quantile,0.75,8216,COVID-19
DE,00+,2022-03-02,2022-02-02,-28 day ahead inc hosp,quantile,0.9,8271,COVID-19
DE,00+,2022-03-02,2022-02-02,-28 day ahead inc hosp,quantile,0.975,8351.025,COVID-19
DE,00+,2022-03-02,2022-02-02,-28 day ahead inc hosp,mean,NA,8173.2825,COVID-19
DE,00+,2022-03-02,2022-02-03,-27 day ahead inc hosp,quantile,0.025,8442,COVID-19
DE,00+,2022-03-02,2022-02-03,-27 day ahead inc hosp,quantile,0.1,8475,COVID-19
DE,00+,2022-03-02,2022-02-03,-27 day ahead inc hosp,quantile,0.25,8511,COVID-19
DE,00+,2022-03-02,2022-02-03,-27 day ahead inc hosp,quantile,0.5,8558,COVID-19
DE,00+,2022-03-02,2022-02-03,-27 day ahead inc hosp,quantile,0.75,8613,COVID-19
DE,00+,2022-03-02,2022-02-03,-27 day ahead inc hosp,quantile,0.9,8676.1,COVID-19
DE,00+,2022-03-02,2022-02-03,-27 day ahead inc hosp,quantile,0.975,8756,COVID-19
DE,00+,2022-03-02,2022-02-03,-27 day ahead inc hosp,mean,NA,8568.3195,COVID-19
DE,00+,2022-03-02,2022-02-04,-26 day ahead inc hosp,quantile,0.025,8883,COVID-19
DE,00+,2022-03-02,2022-02-04,-26 day ahead inc hosp,quantile,0.1,8917,COVID-19
DE,00+,2022-03-02,2022-02-04,-26 day ahead inc hosp,quantile,0.25,8954,COVID-19
DE,00+,2022-03-02,2022-02-04,-26 day ahead inc hosp,quantile,0.5,9003,COVID-19
DE,00+,2022-03-02,2022-02-04,-26 day ahead inc hosp,quantile,0.75,9059,COVID-19
DE,00+,2022-03-02,2022-02-04,-26 day ahead inc hosp,quantile,0.9,9120,COVID-19
DE,00+,2022-03-02,2022-02-04,-26 day ahead inc hosp,quantile,0.975,9205,COVID-19
DE,00+,2022-03-02,2022-02-04,-26 day ahead inc hosp,mean,NA,9012.907,COVID-19
DE,00+,2022-03-02,2022-02-05,-25 day ahead inc hosp,quantile,0.025,9172,COVID-19
DE,00+,2022-03-02,2022-02-05,-25 day ahead inc hosp,quantile,0.1,9209,COVID-19
DE,00+,2022-03-02,2022-02-05,-25 day ahead inc hosp,quantile,0.25,9245,COVID-19
DE,00+,2022-03-02,2022-02-05,-25 day ahead inc hosp,quantile,0.5,9296,COVID-19
DE,00+,2022-03-02,2022-02-05,-25 day ahead inc hosp,quantile,0.75,9353,COVID-19
DE,00+,2022-03-02,2022-02-05,-25 day ahead inc hosp,quantile,0.9,9420,COVID-19
DE,00+,2022-03-02,2022-02-05,-25 day ahead inc hosp,quantile,0.975,9508,COVID-19
DE,00+,2022-03-02,2022-02-05,-25 day ahead inc hosp,mean,NA,9305.982,COVID-19
DE,00+,2022-03-02,2022-02-06,-24 day ahead inc hosp,quantile,0.025,9271,COVID-19
DE,00+,2022-03-02,2022-02-06,-24 day ahead inc hosp,quantile,0.1,9310,COVID-19
DE,00+,2022-03-02,2022-02-06,-24 day ahead inc hosp,quantile,0.25,9348,COVID-19
DE,00+,2022-03-02,2022-02-06,-24 day ahead inc hosp,quantile,0.5,9397,COVID-19
DE,00+,2022-03-02,2022-02-06,-24 day ahead inc hosp,quantile,0.75,9458,COVID-19
DE,00+,2022-03-02,2022-02-06,-24 day ahead inc hosp,quantile,0.9,9522.099999999999,COVID-19
DE,00+,2022-03-02,2022-02-06,-24 day ahead inc hosp,quantile,0.975,9617,COVID-19
DE,00+,2022-03-02,2022-02-06,-24 day ahead inc hosp,mean,NA,9408.77025,COVID-19
DE,00+,2022-03-02,2022-02-07,-23 day ahead inc hosp,quantile,0.025,9370,COVID-19
DE,00+,2022-03-02,2022-02-07,-23 day ahead inc hosp,quantile,0.1,9410,COVID-19
DE,00+,2022-03-02,2022-02-07,-23 day ahead inc hosp,quantile,0.25,9448,COVID-19
DE,00+,2022-03-02,2022-02-07,-23 day ahead inc hosp,quantile,0.5,9499,COVID-19
DE,00+,2022-03-02,2022-02-07,-23 day ahead inc hosp,quantile,0.75,9560.25,COVID-19
DE,00+,2022-03-02,2022-02-07,-23 day ahead inc hosp,quantile,0.9,9627,COVID-19
DE,00+,2022-03-02,2022-02-07,-23 day ahead inc hosp,quantile,0.975,9725,COVID-19
DE,00+,2022-03-02,2022-02-07,-23 day ahead inc hosp,mean,NA,9511.06275,COVID-19
DE,00+,2022-03-02,2022-02-08,-22 day ahead inc hosp,quantile,0.025,9653.974999999999,COVID-19
DE,00+,2022-03-02,2022-02-08,-22 day ahead inc hosp,quantile,0.1,9696,COVID-19
DE,00+,2022-03-02,2022-02-08,-22 day ahead inc hosp,quantile,0.25,9737,COVID-19
DE,00+,2022-03-02,2022-02-08,-22 day ahead inc hosp,quantile,0.5,9788,COVID-19
DE,00+,2022-03-02,2022-02-08,-22 day ahead inc hosp,quantile,0.75,9854,COVID-19
DE,00+,2022-03-02,2022-02-08,-22 day ahead inc hosp,quantile,0.9,9920,COVID-19
DE,00+,2022-03-02,2022-02-08,-22 day ahead inc hosp,quantile,0.975,10011.05,COVID-19
DE,00+,2022-03-02,2022-02-08,-22 day ahead inc hosp,mean,NA,9801.18825,COVID-19
DE,00+,2022-03-02,2022-02-09,-21 day ahead inc hosp,quantile,0.025,9911,COVID-19
DE,00+,2022-03-02,2022-02-09,-21 day ahead inc hosp,quantile,0.1,9952,COVID-19
DE,00+,2022-03-02,2022-02-09,-21 day ahead inc hosp,quantile,0.25,9998,COVID-19
DE,00+,2022-03-02,2022-02-09,-21 day ahead inc hosp,quantile,0.5,10054.5,COVID-19
DE,00+,2022-03-02,2022-02-09,-21 day ahead inc hosp,quantile,0.75,10124,COVID-19
DE,00+,2022-03-02,2022-02-09,-21 day ahead inc hosp,quantile,0.9,10193.099999999999,COVID-19
DE,00+,2022-03-02,2022-02-09,-21 day ahead inc hosp,quantile,0.975,10290,COVID-19
DE,00+,2022-03-02,2022-02-09,-21 day ahead inc hosp,mean,NA,10066.4375,COVID-19
DE,00+,2022-03-02,2022-02-10,-20 day ahead inc hosp,quantile,0.025,9932,COVID-19
DE,00+,2022-03-02,2022-02-10,-20 day ahead inc hosp,quantile,0.1,9977,COVID-19
DE,00+,2022-03-02,2022-02-10,-20 day ahead inc hosp,quantile,0.25,10023,COVID-19
DE,00+,2022-03-02,2022-02-10,-20 day ahead inc hosp,quantile,0.5,10082,COVID-19
DE,00+,2022-03-02,2022-02-10,-20 day ahead inc hosp,quantile,0.75,10150,COVID-19
DE,00+,2022-03-02,2022-02-10,-20 day ahead inc hosp,quantile,0.9,10228,COVID-19
DE,00+,2022-03-02,2022-02-10,-20 day ahead inc hosp,quantile,0.975,10318.025,COVID-19
DE,00+,2022-03-02,2022-02-10,-20 day ahead inc hosp,mean,NA,10094.0175,COVID-19
DE,00+,2022-03-02,2022-02-11,-19 day ahead inc hosp,quantile,0.025,9847,COVID-19
DE,00+,2022-03-02,2022-02-11,-19 day ahead inc hosp,quantile,0.1,9891,COVID-19
DE,00+,2022-03-02,2022-02-11,-19 day ahead inc hosp,quantile,0.25,9939,COVID-19
DE,00+,2022-03-02,2022-02-11,-19 day ahead inc hosp,quantile,0.5,10000,COVID-19
DE,00+,2022-03-02,2022-02-11,-19 day ahead inc hosp,quantile,0.75,10070,COVID-19
DE,00+,2022-03-02,2022-02-11,-19 day ahead inc hosp,quantile,0.9,10146,COVID-19
DE,00+,2022-03-02,2022-02-11,-19 day ahead inc hosp,quantile,0.975,10241,COVID-19
DE,00+,2022-03-02,2022-02-11,-19 day ahead inc hosp,mean,NA,10011.297,COVID-19
DE,00+,2022-03-02,2022-02-12,-18 day ahead inc hosp,quantile,0.025,9821,COVID-19
DE,00+,2022-03-02,2022-02-12,-18 day ahead inc hosp,quantile,0.1,9869,COVID-19
DE,00+,2022-03-02,2022-02-12,-18 day ahead inc hosp,quantile,0.25,9919,COVID-19
DE,00+,2022-03-02,2022-02-12,-18 day ahead inc hosp,quantile,0.5,9983,COVID-19
DE,00+,2022-03-02,2022-02-12,-18 day ahead inc hosp,quantile,0.75,10058,COVID-19
DE,00+,2022-03-02,2022-02-12,-18 day ahead inc hosp,quantile,0.9,10132,COVID-19
DE,00+,2022-03-02,2022-02-12,-18 day ahead inc hosp,quantile,0.975,10225,COVID-19
DE,00+,2022-03-02,2022-02-12,-18 day ahead inc hosp,mean,NA,9993.6685,COVID-19
DE,00+,2022-03-02,2022-02-13,-17 day ahead inc hosp,quantile,0.025,9746,COVID-19
DE,00+,2022-03-02,2022-02-13,-17 day ahead inc hosp,quantile,0.1,9799,COVID-19
DE,00+,2022-03-02,2022-02-13,-17 day ahead inc hosp,quantile,0.25,9850,COVID-19
DE,00+,2022-03-02,2022-02-13,-17 day ahead inc hosp,quantile,0.5,9917.5,COVID-19
DE,00+,2022-03-02,2022-02-13,-17 day ahead inc hosp,quantile,0.75,9992,COVID-19
DE,00+,2022-03-02,2022-02-13,-17 day ahead inc hosp,quantile,0.9,10066.099999999999,COVID-19
DE,00+,2022-03-02,2022-02-13,-17 day ahead inc hosp,quantile,0.975,10167,COVID-19
