location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2022-10-21,2022-09-23,-28 day ahead inc hosp,quantile,0.025,5832,COVID-19
DE,00+,2022-10-21,2022-09-23,-28 day ahead inc hosp,quantile,0.1,5839,COVID-19
DE,00+,2022-10-21,2022-09-23,-28 day ahead inc hosp,quantile,0.25,5846,COVID-19
DE,00+,2022-10-21,2022-09-23,-28 day ahead inc hosp,quantile,0.5,5855,COVID-19
DE,00+,2022-10-21,2022-09-23,-28 day ahead inc hosp,quantile,0.75,5865,COVID-19
DE,00+,2022-10-21,2022-09-23,-28 day ahead inc hosp,quantile,0.9,5875,COVID-19
DE,00+,2022-10-21,2022-09-23,-28 day ahead inc hosp,quantile,0.975,5887,COVID-19
DE,00+,2022-10-21,2022-09-23,-28 day ahead inc hosp,mean,NA,5856.30725,COVID-19
DE,00+,2022-10-21,2022-09-24,-27 day ahead inc hosp,quantile,0.025,6222,COVID-19
DE,00+,2022-10-21,2022-09-24,-27 day ahead inc hosp,quantile,0.1,6230,COVID-19
DE,00+,2022-10-21,2022-09-24,-27 day ahead inc hosp,quantile,0.25,6238,COVID-19
DE,00+,2022-10-21,2022-09-24,-27 day ahead inc hosp,quantile,0.5,6249,COVID-19
DE,00+,2022-10-21,2022-09-24,-27 day ahead inc hosp,quantile,0.75,6260,COVID-19
DE,00+,2022-10-21,2022-09-24,-27 day ahead inc hosp,quantile,0.9,6272,COVID-19
DE,00+,2022-10-21,2022-09-24,-27 day ahead inc hosp,quantile,0.975,6286,COVID-19
DE,00+,2022-10-21,2022-09-24,-27 day ahead inc hosp,mean,NA,6250.06225,COVID-19
DE,00+,2022-10-21,2022-09-25,-26 day ahead inc hosp,quantile,0.025,6383,COVID-19
DE,00+,2022-10-21,2022-09-25,-26 day ahead inc hosp,quantile,0.1,6392,COVID-19
DE,00+,2022-10-21,2022-09-25,-26 day ahead inc hosp,quantile,0.25,6400,COVID-19
DE,00+,2022-10-21,2022-09-25,-26 day ahead inc hosp,quantile,0.5,6411,COVID-19
DE,00+,2022-10-21,2022-09-25,-26 day ahead inc hosp,quantile,0.75,6422,COVID-19
DE,00+,2022-10-21,2022-09-25,-26 day ahead inc hosp,quantile,0.9,6434,COVID-19
DE,00+,2022-10-21,2022-09-25,-26 day ahead inc hosp,quantile,0.975,6449,COVID-19
DE,00+,2022-10-21,2022-09-25,-26 day ahead inc hosp,mean,NA,6412.0725,COVID-19
DE,00+,2022-10-21,2022-09-26,-25 day ahead inc hosp,quantile,0.025,6533,COVID-19
DE,00+,2022-10-21,2022-09-26,-25 day ahead inc hosp,quantile,0.1,6542,COVID-19
DE,00+,2022-10-21,2022-09-26,-25 day ahead inc hosp,quantile,0.25,6551,COVID-19
DE,00+,2022-10-21,2022-09-26,-25 day ahead inc hosp,quantile,0.5,6563,COVID-19
