location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2022-06-29,2022-06-01,-28 day ahead inc hosp,quantile,0.025,2412,COVID-19
DE,00+,2022-06-29,2022-06-01,-28 day ahead inc hosp,quantile,0.1,2417,COVID-19
DE,00+,2022-06-29,2022-06-01,-28 day ahead inc hosp,quantile,0.25,2421,COVID-19
DE,00+,2022-06-29,2022-06-01,-28 day ahead inc hosp,quantile,0.5,2427,COVID-19
DE,00+,2022-06-29,2022-06-01,-28 day ahead inc hosp,quantile,0.75,2435,COVID-19
DE,00+,2022-06-29,2022-06-01,-28 day ahead inc hosp,quantile,0.9,2443,COVID-19
DE,00+,2022-06-29,2022-06-01,-28 day ahead inc hosp,quantile,0.975,2453,COVID-19
DE,00+,2022-06-29,2022-06-01,-28 day ahead inc hosp,mean,NA,2428.9405,COVID-19
DE,00+,2022-06-29,2022-06-02,-27 day ahead inc hosp,quantile,0.025,2482,COVID-19
DE,00+,2022-06-29,2022-06-02,-27 day ahead inc hosp,quantile,0.1,2486.9,COVID-19
DE,00+,2022-06-29,2022-06-02,-27 day ahead inc hosp,quantile,0.25,2492,COVID-19
DE,00+,2022-06-29,2022-06-02,-27 day ahead inc hosp,quantile,0.5,2498,COVID-19
DE,00+,2022-06-29,2022-06-02,-27 day ahead inc hosp,quantile,0.75,2506,COVID-19
DE,00+,2022-06-29,2022-06-02,-27 day ahead inc hosp,quantile,0.9,2515,COVID-19
DE,00+,2022-06-29,2022-06-02,-27 day ahead inc hosp,quantile,0.975,2525,COVID-19
DE,00+,2022-06-29,2022-06-02,-27 day ahead inc hosp,mean,NA,2499.629,COVID-19
DE,00+,2022-06-29,2022-06-03,-26 day ahead inc hosp,quantile,0.025,2846,COVID-19
DE,00+,2022-06-29,2022-06-03,-26 day ahead inc hosp,quantile,0.1,2853,COVID-19
DE,00+,2022-06-29,2022-06-03,-26 day ahead inc hosp,quantile,0.25,2859,COVID-19
DE,00+,2022-06-29,2022-06-03,-26 day ahead inc hosp,quantile,0.5,2867,COVID-19
DE,00+,2022-06-29,2022-06-03,-26 day ahead inc hosp,quantile,0.75,2876.25,COVID-19
DE,00+,2022-06-29,2022-06-03,-26 day ahead inc hosp,quantile,0.9,2887,COVID-19
DE,00+,2022-06-29,2022-06-03,-26 day ahead inc hosp,quantile,0.975,2900,COVID-19
DE,00+,2022-06-29,2022-06-03,-26 day ahead inc hosp,mean,NA,2868.63475,COVID-19
DE,00+,2022-06-29,2022-06-04,-25 day ahead inc hosp,quantile,0.025,2840,COVID-19
DE,00+,2022-06-29,2022-06-04,-25 day ahead inc hosp,quantile,0.1,2847,COVID-19
DE,00+,2022-06-29,2022-06-04,-25 day ahead inc hosp,quantile,0.25,2855,COVID-19
DE,00+,2022-06-29,2022-06-04,-25 day ahead inc hosp,quantile,0.5,2864,COVID-19
DE,00+,2022-06-29,2022-06-04,-25 day ahead inc hosp,quantile,0.75,2875,COVID-19
DE,00+,2022-06-29,2022-06-04,-25 day ahead inc hosp,quantile,0.9,2887,COVID-19
DE,00+,2022-06-29,2022-06-04,-25 day ahead inc hosp,quantile,0.975,2902,COVID-19
DE,00+,2022-06-29,2022-06-04,-25 day ahead inc hosp,mean,NA,2865.883,COVID-19
DE,00+,2022-06-29,2022-06-05,-24 day ahead inc hosp,quantile,0.025,2890,COVID-19
DE,00+,2022-06-29,2022-06-05,-24 day ahead inc hosp,quantile,0.1,2898,COVID-19
DE,00+,2022-06-29,2022-06-05,-24 day ahead inc hosp,quantile,0.25,2906,COVID-19
DE,00+,2022-06-29,2022-06-05,-24 day ahead inc hosp,quantile,0.5,2916,COVID-19
DE,00+,2022-06-29,2022-06-05,-24 day ahead inc hosp,quantile,0.75,2927,COVID-19
DE,00+,2022-06-29,2022-06-05,-24 day ahead inc hosp,quantile,0.9,2940,COVID-19
DE,00+,2022-06-29,2022-06-05,-24 day ahead inc hosp,quantile,0.975,2958,COVID-19
DE,00+,2022-06-29,2022-06-05,-24 day ahead inc hosp,mean,NA,2917.7415,COVID-19
DE,00+,2022-06-29,2022-06-06,-23 day ahead inc hosp,quantile,0.025,2901,COVID-19
DE,00+,2022-06-29,2022-06-06,-23 day ahead inc hosp,quantile,0.1,2910,COVID-19
DE,00+,2022-06-29,2022-06-06,-23 day ahead inc hosp,quantile,0.25,2919,COVID-19
DE,00+,2022-06-29,2022-06-06,-23 day ahead inc hosp,quantile,0.5,2929,COVID-19
DE,00+,2022-06-29,2022-06-06,-23 day ahead inc hosp,quantile,0.75,2941,COVID-19
DE,00+,2022-06-29,2022-06-06,-23 day ahead inc hosp,quantile,0.9,2954,COVID-19
DE,00+,2022-06-29,2022-06-06,-23 day ahead inc hosp,quantile,0.975,2971.025,COVID-19
DE,00+,2022-06-29,2022-06-06,-23 day ahead inc hosp,mean,NA,2930.82775,COVID-19
DE,00+,2022-06-29,2022-06-07,-22 day ahead inc hosp,quantile,0.025,2424,COVID-19
DE,00+,2022-06-29,2022-06-07,-22 day ahead inc hosp,quantile,0.1,2432,COVID-19
DE,00+,2022-06-29,2022-06-07,-22 day ahead inc hosp,quantile,0.25,2441,COVID-19
DE,00+,2022-06-29,2022-06-07,-22 day ahead inc hosp,quantile,0.5,2452,COVID-19
DE,00+,2022-06-29,2022-06-07,-22 day ahead inc hosp,quantile,0.75,2464,COVID-19
DE,00+,2022-06-29,2022-06-07,-22 day ahead inc hosp,quantile,0.9,2478,COVID-19
DE,00+,2022-06-29,2022-06-07,-22 day ahead inc hosp,quantile,0.975,2496,COVID-19
DE,00+,2022-06-29,2022-06-07,-22 day ahead inc hosp,mean,NA,2453.75225,COVID-19
DE,00+,2022-06-29,2022-06-08,-21 day ahead inc hosp,quantile,0.025,2999,COVID-19
DE,00+,2022-06-29,2022-06-08,-21 day ahead inc hosp,quantile,0.1,3010,COVID-19
DE,00+,2022-06-29,2022-06-08,-21 day ahead inc hosp,quantile,0.25,3021,COVID-19
DE,00+,2022-06-29,2022-06-08,-21 day ahead inc hosp,quantile,0.5,3035,COVID-19
DE,00+,2022-06-29,2022-06-08,-21 day ahead inc hosp,quantile,0.75,3052,COVID-19
DE,00+,2022-06-29,2022-06-08,-21 day ahead inc hosp,quantile,0.9,3071,COVID-19
DE,00+,2022-06-29,2022-06-08,-21 day ahead inc hosp,quantile,0.975,3096,COVID-19
DE,00+,2022-06-29,2022-06-08,-21 day ahead inc hosp,mean,NA,3038.67725,COVID-19
DE,00+,2022-06-29,2022-06-09,-20 day ahead inc hosp,quantile,0.025,3302,COVID-19
DE,00+,2022-06-29,2022-06-09,-20 day ahead inc hosp,quantile,0.1,3314,COVID-19
DE,00+,2022-06-29,2022-06-09,-20 day ahead inc hosp,quantile,0.25,3327.75,COVID-19
DE,00+,2022-06-29,2022-06-09,-20 day ahead inc hosp,quantile,0.5,3342,COVID-19
DE,00+,2022-06-29,2022-06-09,-20 day ahead inc hosp,quantile,0.75,3360,COVID-19
DE,00+,2022-06-29,2022-06-09,-20 day ahead inc hosp,quantile,0.9,3379,COVID-19
DE,00+,2022-06-29,2022-06-09,-20 day ahead inc hosp,quantile,0.975,3405.025,COVID-19
DE,00+,2022-06-29,2022-06-09,-20 day ahead inc hosp,mean,NA,3345.13625,COVID-19
DE,00+,2022-06-29,2022-06-10,-19 day ahead inc hosp,quantile,0.025,3519,COVID-19
DE,00+,2022-06-29,2022-06-10,-19 day ahead inc hosp,quantile,0.1,3532,COVID-19
DE,00+,2022-06-29,2022-06-10,-19 day ahead inc hosp,quantile,0.25,3545,COVID-19
DE,00+,2022-06-29,2022-06-10,-19 day ahead inc hosp,quantile,0.5,3562,COVID-19
DE,00+,2022-06-29,2022-06-10,-19 day ahead inc hosp,quantile,0.75,3581,COVID-19
DE,00+,2022-06-29,2022-06-10,-19 day ahead inc hosp,quantile,0.9,3601,COVID-19
DE,00+,2022-06-29,2022-06-10,-19 day ahead inc hosp,quantile,0.975,3629,COVID-19
DE,00+,2022-06-29,2022-06-10,-19 day ahead inc hosp,mean,NA,3564.5525,COVID-19
DE,00+,2022-06-29,2022-06-11,-18 day ahead inc hosp,quantile,0.025,3661,COVID-19
DE,00+,2022-06-29,2022-06-11,-18 day ahead inc hosp,quantile,0.1,3675,COVID-19
DE,00+,2022-06-29,2022-06-11,-18 day ahead inc hosp,quantile,0.25,3690,COVID-19
DE,00+,2022-06-29,2022-06-11,-18 day ahead inc hosp,quantile,0.5,3708,COVID-19
DE,00+,2022-06-29,2022-06-11,-18 day ahead inc hosp,quantile,0.75,3730,COVID-19
DE,00+,2022-06-29,2022-06-11,-18 day ahead inc hosp,quantile,0.9,3752,COVID-19
DE,00+,2022-06-29,2022-06-11,-18 day ahead inc hosp,quantile,0.975,3783,COVID-19
DE,00+,2022-06-29,2022-06-11,-18 day ahead inc hosp,mean,NA,3711.52575,COVID-19
DE,00+,2022-06-29,2022-06-12,-17 day ahead inc hosp,quantile,0.025,3688,COVID-19
