location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00-04,2022-02-11,2022-01-14,-28 day ahead inc hosp,quantile,0.025,198,COVID-19
DE,00-04,2022-02-11,2022-01-14,-28 day ahead inc hosp,quantile,0.1,199,COVID-19
DE,00-04,2022-02-11,2022-01-14,-28 day ahead inc hosp,quantile,0.25,199,COVID-19
DE,00-04,2022-02-11,2022-01-14,-28 day ahead inc hosp,quantile,0.5,201,COVID-19
DE,00-04,2022-02-11,2022-01-14,-28 day ahead inc hosp,quantile,0.75,202,COVID-19
DE,00-04,2022-02-11,2022-01-14,-28 day ahead inc hosp,quantile,0.9,204,COVID-19
DE,00-04,2022-02-11,2022-01-14,-28 day ahead inc hosp,quantile,0.975,206,COVID-19
DE,00-04,2022-02-11,2022-01-14,-28 day ahead inc hosp,mean,NA,200.949,COVID-19
DE,00-04,2022-02-11,2022-01-15,-27 day ahead inc hosp,quantile,0.025,209,COVID-19
DE,00-04,2022-02-11,2022-01-15,-27 day ahead inc hosp,quantile,0.1,210,COVID-19
DE,00-04,2022-02-11,2022-01-15,-27 day ahead inc hosp,quantile,0.25,211,COVID-19
DE,00-04,2022-02-11,2022-01-15,-27 day ahead inc hosp,quantile,0.5,212,COVID-19
DE,00-04,2022-02-11,2022-01-15,-27 day ahead inc hosp,quantile,0.75,214,COVID-19
DE,00-04,2022-02-11,2022-01-15,-27 day ahead inc hosp,quantile,0.9,216,COVID-19
DE,00-04,2022-02-11,2022-01-15,-27 day ahead inc hosp,quantile,0.975,218,COVID-19
DE,00-04,2022-02-11,2022-01-15,-27 day ahead inc hosp,mean,NA,212.527,COVID-19
DE,00-04,2022-02-11,2022-01-16,-26 day ahead inc hosp,quantile,0.025,212,COVID-19
DE,00-04,2022-02-11,2022-01-16,-26 day ahead inc hosp,quantile,0.1,213,COVID-19
DE,00-04,2022-02-11,2022-01-16,-26 day ahead inc hosp,quantile,0.25,214,COVID-19
DE,00-04,2022-02-11,2022-01-16,-26 day ahead inc hosp,quantile,0.5,216,COVID-19
DE,00-04,2022-02-11,2022-01-16,-26 day ahead inc hosp,quantile,0.75,218,COVID-19
DE,00-04,2022-02-11,2022-01-16,-26 day ahead inc hosp,quantile,0.9,219,COVID-19
DE,00-04,2022-02-11,2022-01-16,-26 day ahead inc hosp,quantile,0.975,222,COVID-19
DE,00-04,2022-02-11,2022-01-16,-26 day ahead inc hosp,mean,NA,216.1615,COVID-19
DE,00-04,2022-02-11,2022-01-17,-25 day ahead inc hosp,quantile,0.025,222,COVID-19
DE,00-04,2022-02-11,2022-01-17,-25 day ahead inc hosp,quantile,0.1,223,COVID-19
DE,00-04,2022-02-11,2022-01-17,-25 day ahead inc hosp,quantile,0.25,224,COVID-19
DE,00-04,2022-02-11,2022-01-17,-25 day ahead inc hosp,quantile,0.5,225,COVID-19
DE,00-04,2022-02-11,2022-01-17,-25 day ahead inc hosp,quantile,0.75,227,COVID-19
DE,00-04,2022-02-11,2022-01-17,-25 day ahead inc hosp,quantile,0.9,229,COVID-19
DE,00-04,2022-02-11,2022-01-17,-25 day ahead inc hosp,quantile,0.975,232,COVID-19
DE,00-04,2022-02-11,2022-01-17,-25 day ahead inc hosp,mean,NA,225.69425,COVID-19
DE,00-04,2022-02-11,2022-01-18,-24 day ahead inc hosp,quantile,0.025,234,COVID-19
DE,00-04,2022-02-11,2022-01-18,-24 day ahead inc hosp,quantile,0.1,235,COVID-19
DE,00-04,2022-02-11,2022-01-18,-24 day ahead inc hosp,quantile,0.25,236,COVID-19
DE,00-04,2022-02-11,2022-01-18,-24 day ahead inc hosp,quantile,0.5,238,COVID-19
DE,00-04,2022-02-11,2022-01-18,-24 day ahead inc hosp,quantile,0.75,240,COVID-19
DE,00-04,2022-02-11,2022-01-18,-24 day ahead inc hosp,quantile,0.9,242,COVID-19
DE,00-04,2022-02-11,2022-01-18,-24 day ahead inc hosp,quantile,0.975,245,COVID-19
DE,00-04,2022-02-11,2022-01-18,-24 day ahead inc hosp,mean,NA,238.547,COVID-19
DE,00-04,2022-02-11,2022-01-19,-23 day ahead inc hosp,quantile,0.025,241,COVID-19
DE,00-04,2022-02-11,2022-01-19,-23 day ahead inc hosp,quantile,0.1,243,COVID-19
DE,00-04,2022-02-11,2022-01-19,-23 day ahead inc hosp,quantile,0.25,244,COVID-19
DE,00-04,2022-02-11,2022-01-19,-23 day ahead inc hosp,quantile,0.5,246,COVID-19
DE,00-04,2022-02-11,2022-01-19,-23 day ahead inc hosp,quantile,0.75,248,COVID-19
DE,00-04,2022-02-11,2022-01-19,-23 day ahead inc hosp,quantile,0.9,251,COVID-19
DE,00-04,2022-02-11,2022-01-19,-23 day ahead inc hosp,quantile,0.975,254,COVID-19
DE,00-04,2022-02-11,2022-01-19,-23 day ahead inc hosp,mean,NA,246.39775,COVID-19
DE,00-04,2022-02-11,2022-01-20,-22 day ahead inc hosp,quantile,0.025,256,COVID-19
DE,00-04,2022-02-11,2022-01-20,-22 day ahead inc hosp,quantile,0.1,258,COVID-19
DE,00-04,2022-02-11,2022-01-20,-22 day ahead inc hosp,quantile,0.25,259,COVID-19
DE,00-04,2022-02-11,2022-01-20,-22 day ahead inc hosp,quantile,0.5,261,COVID-19
DE,00-04,2022-02-11,2022-01-20,-22 day ahead inc hosp,quantile,0.75,264,COVID-19
DE,00-04,2022-02-11,2022-01-20,-22 day ahead inc hosp,quantile,0.9,266,COVID-19
DE,00-04,2022-02-11,2022-01-20,-22 day ahead inc hosp,quantile,0.975,270,COVID-19
DE,00-04,2022-02-11,2022-01-20,-22 day ahead inc hosp,mean,NA,261.82325,COVID-19
DE,00-04,2022-02-11,2022-01-21,-21 day ahead inc hosp,quantile,0.025,266,COVID-19
DE,00-04,2022-02-11,2022-01-21,-21 day ahead inc hosp,quantile,0.1,268,COVID-19
DE,00-04,2022-02-11,2022-01-21,-21 day ahead inc hosp,quantile,0.25,270,COVID-19
DE,00-04,2022-02-11,2022-01-21,-21 day ahead inc hosp,quantile,0.5,272,COVID-19
DE,00-04,2022-02-11,2022-01-21,-21 day ahead inc hosp,quantile,0.75,275,COVID-19
DE,00-04,2022-02-11,2022-01-21,-21 day ahead inc hosp,quantile,0.9,278,COVID-19
DE,00-04,2022-02-11,2022-01-21,-21 day ahead inc hosp,quantile,0.975,282,COVID-19
DE,00-04,2022-02-11,2022-01-21,-21 day ahead inc hosp,mean,NA,272.44275,COVID-19
DE,00-04,2022-02-11,2022-01-22,-20 day ahead inc hosp,quantile,0.025,292,COVID-19
DE,00-04,2022-02-11,2022-01-22,-20 day ahead inc hosp,quantile,0.1,294,COVID-19
DE,00-04,2022-02-11,2022-01-22,-20 day ahead inc hosp,quantile,0.25,296,COVID-19
DE,00-04,2022-02-11,2022-01-22,-20 day ahead inc hosp,quantile,0.5,299,COVID-19
DE,00-04,2022-02-11,2022-01-22,-20 day ahead inc hosp,quantile,0.75,302,COVID-19
DE,00-04,2022-02-11,2022-01-22,-20 day ahead inc hosp,quantile,0.9,305,COVID-19
DE,00-04,2022-02-11,2022-01-22,-20 day ahead inc hosp,quantile,0.975,309,COVID-19
DE,00-04,2022-02-11,2022-01-22,-20 day ahead inc hosp,mean,NA,299.2915,COVID-19
DE,00-04,2022-02-11,2022-01-23,-19 day ahead inc hosp,quantile,0.025,284,COVID-19
DE,00-04,2022-02-11,2022-01-23,-19 day ahead inc hosp,quantile,0.1,287,COVID-19
DE,00-04,2022-02-11,2022-01-23,-19 day ahead inc hosp,quantile,0.25,289,COVID-19
DE,00-04,2022-02-11,2022-01-23,-19 day ahead inc hosp,quantile,0.5,292,COVID-19
DE,00-04,2022-02-11,2022-01-23,-19 day ahead inc hosp,quantile,0.75,295,COVID-19
DE,00-04,2022-02-11,2022-01-23,-19 day ahead inc hosp,quantile,0.9,298,COVID-19
DE,00-04,2022-02-11,2022-01-23,-19 day ahead inc hosp,quantile,0.975,303,COVID-19
DE,00-04,2022-02-11,2022-01-23,-19 day ahead inc hosp,mean,NA,292.16075,COVID-19
DE,00-04,2022-02-11,2022-01-24,-18 day ahead inc hosp,quantile,0.025,296,COVID-19
DE,00-04,2022-02-11,2022-01-24,-18 day ahead inc hosp,quantile,0.1,298,COVID-19
DE,00-04,2022-02-11,2022-01-24,-18 day ahead inc hosp,quantile,0.25,301,COVID-19
DE,00-04,2022-02-11,2022-01-24,-18 day ahead inc hosp,quantile,0.5,304,COVID-19
DE,00-04,2022-02-11,2022-01-24,-18 day ahead inc hosp,quantile,0.75,307,COVID-19
