location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2022-09-25,2022-08-28,-28 day ahead inc hosp,quantile,0.025,4995,COVID-19
DE,00+,2022-09-25,2022-08-28,-28 day ahead inc hosp,quantile,0.1,5002,COVID-19
DE,00+,2022-09-25,2022-08-28,-28 day ahead inc hosp,quantile,0.25,5008,COVID-19
DE,00+,2022-09-25,2022-08-28,-28 day ahead inc hosp,quantile,0.5,5014,COVID-19
DE,00+,2022-09-25,2022-08-28,-28 day ahead inc hosp,quantile,0.75,5021,COVID-19
DE,00+,2022-09-25,2022-08-28,-28 day ahead inc hosp,quantile,0.9,5028,COVID-19
DE,00+,2022-09-25,2022-08-28,-28 day ahead inc hosp,quantile,0.975,5036,COVID-19
DE,00+,2022-09-25,2022-08-28,-28 day ahead inc hosp,mean,NA,5014.6295,COVID-19
DE,00+,2022-09-25,2022-08-29,-27 day ahead inc hosp,quantile,0.025,4977,COVID-19
DE,00+,2022-09-25,2022-08-29,-27 day ahead inc hosp,quantile,0.1,4983,COVID-19
DE,00+,2022-09-25,2022-08-29,-27 day ahead inc hosp,quantile,0.25,4989,COVID-19
DE,00+,2022-09-25,2022-08-29,-27 day ahead inc hosp,quantile,0.5,4995,COVID-19
DE,00+,2022-09-25,2022-08-29,-27 day ahead inc hosp,quantile,0.75,5003,COVID-19
DE,00+,2022-09-25,2022-08-29,-27 day ahead inc hosp,quantile,0.9,5009,COVID-19
DE,00+,2022-09-25,2022-08-29,-27 day ahead inc hosp,quantile,0.975,5017,COVID-19
DE,00+,2022-09-25,2022-08-29,-27 day ahead inc hosp,mean,NA,4995.897,COVID-19
DE,00+,2022-09-25,2022-08-30,-26 day ahead inc hosp,quantile,0.025,4771,COVID-19
DE,00+,2022-09-25,2022-08-30,-26 day ahead inc hosp,quantile,0.1,4777,COVID-19
DE,00+,2022-09-25,2022-08-30,-26 day ahead inc hosp,quantile,0.25,4783,COVID-19
DE,00+,2022-09-25,2022-08-30,-26 day ahead inc hosp,quantile,0.5,4790,COVID-19
