location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
<<<<<<< HEAD
DE,00+,2022-09-28,2022-08-31,-28 day ahead inc hosp,quantile,0.025,4602,COVID-19
DE,00+,2022-09-28,2022-08-31,-28 day ahead inc hosp,quantile,0.1,4608,COVID-19
DE,00+,2022-09-28,2022-08-31,-28 day ahead inc hosp,quantile,0.25,4613,COVID-19
DE,00+,2022-09-28,2022-08-31,-28 day ahead inc hosp,quantile,0.5,4619,COVID-19
DE,00+,2022-09-28,2022-08-31,-28 day ahead inc hosp,quantile,0.75,4625,COVID-19
DE,00+,2022-09-28,2022-08-31,-28 day ahead inc hosp,quantile,0.9,4631,COVID-19
DE,00+,2022-09-28,2022-08-31,-28 day ahead inc hosp,quantile,0.975,4638,COVID-19
DE,00+,2022-09-28,2022-08-31,-28 day ahead inc hosp,mean,NA,4619.19075,COVID-19
DE,00+,2022-09-28,2022-09-01,-27 day ahead inc hosp,quantile,0.025,4431,COVID-19
DE,00+,2022-09-28,2022-09-01,-27 day ahead inc hosp,quantile,0.1,4437,COVID-19
DE,00+,2022-09-28,2022-09-01,-27 day ahead inc hosp,quantile,0.25,4442,COVID-19
DE,00+,2022-09-28,2022-09-01,-27 day ahead inc hosp,quantile,0.5,4448,COVID-19
DE,00+,2022-09-28,2022-09-01,-27 day ahead inc hosp,quantile,0.75,4455,COVID-19
DE,00+,2022-09-28,2022-09-01,-27 day ahead inc hosp,quantile,0.9,4461,COVID-19
DE,00+,2022-09-28,2022-09-01,-27 day ahead inc hosp,quantile,0.975,4468,COVID-19
DE,00+,2022-09-28,2022-09-01,-27 day ahead inc hosp,mean,NA,4448.6825,COVID-19
DE,00+,2022-09-28,2022-09-02,-26 day ahead inc hosp,quantile,0.025,4278,COVID-19
DE,00+,2022-09-28,2022-09-02,-26 day ahead inc hosp,quantile,0.1,4283,COVID-19
DE,00+,2022-09-28,2022-09-02,-26 day ahead inc hosp,quantile,0.25,4289,COVID-19
DE,00+,2022-09-28,2022-09-02,-26 day ahead inc hosp,quantile,0.5,4295,COVID-19
DE,00+,2022-09-28,2022-09-02,-26 day ahead inc hosp,quantile,0.75,4302,COVID-19
DE,00+,2022-09-28,2022-09-02,-26 day ahead inc hosp,quantile,0.9,4308,COVID-19
DE,00+,2022-09-28,2022-09-02,-26 day ahead inc hosp,quantile,0.975,4315,COVID-19
DE,00+,2022-09-28,2022-09-02,-26 day ahead inc hosp,mean,NA,4295.50025,COVID-19
DE,00+,2022-09-28,2022-09-03,-25 day ahead inc hosp,quantile,0.025,4181,COVID-19
DE,00+,2022-09-28,2022-09-03,-25 day ahead inc hosp,quantile,0.1,4187,COVID-19
DE,00+,2022-09-28,2022-09-03,-25 day ahead inc hosp,quantile,0.25,4193,COVID-19
DE,00+,2022-09-28,2022-09-03,-25 day ahead inc hosp,quantile,0.5,4199,COVID-19
DE,00+,2022-09-28,2022-09-03,-25 day ahead inc hosp,quantile,0.75,4206,COVID-19
DE,00+,2022-09-28,2022-09-03,-25 day ahead inc hosp,quantile,0.9,4212,COVID-19
DE,00+,2022-09-28,2022-09-03,-25 day ahead inc hosp,quantile,0.975,4219,COVID-19
DE,00+,2022-09-28,2022-09-03,-25 day ahead inc hosp,mean,NA,4199.5285,COVID-19
DE,00+,2022-09-28,2022-09-04,-24 day ahead inc hosp,quantile,0.025,4146,COVID-19
