location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2023-03-09,2023-02-09,-28 day ahead inc hosp,quantile,0.025,6826,COVID-19
DE,00+,2023-03-09,2023-02-09,-28 day ahead inc hosp,quantile,0.1,6833,COVID-19
DE,00+,2023-03-09,2023-02-09,-28 day ahead inc hosp,quantile,0.25,6838,COVID-19
DE,00+,2023-03-09,2023-02-09,-28 day ahead inc hosp,quantile,0.5,6845,COVID-19
DE,00+,2023-03-09,2023-02-09,-28 day ahead inc hosp,quantile,0.75,6853,COVID-19
DE,00+,2023-03-09,2023-02-09,-28 day ahead inc hosp,quantile,0.9,6859,COVID-19
DE,00+,2023-03-09,2023-02-09,-28 day ahead inc hosp,quantile,0.975,6868,COVID-19
DE,00+,2023-03-09,2023-02-09,-28 day ahead inc hosp,mean,NA,6845.6645,COVID-19
DE,00+,2023-03-09,2023-02-10,-27 day ahead inc hosp,quantile,0.025,7101,COVID-19
DE,00+,2023-03-09,2023-02-10,-27 day ahead inc hosp,quantile,0.1,7108,COVID-19
DE,00+,2023-03-09,2023-02-10,-27 day ahead inc hosp,quantile,0.25,7114,COVID-19
DE,00+,2023-03-09,2023-02-10,-27 day ahead inc hosp,quantile,0.5,7121,COVID-19
DE,00+,2023-03-09,2023-02-10,-27 day ahead inc hosp,quantile,0.75,7129,COVID-19
DE,00+,2023-03-09,2023-02-10,-27 day ahead inc hosp,quantile,0.9,7137,COVID-19
DE,00+,2023-03-09,2023-02-10,-27 day ahead inc hosp,quantile,0.975,7147,COVID-19
DE,00+,2023-03-09,2023-02-10,-27 day ahead inc hosp,mean,NA,7121.96425,COVID-19
DE,00+,2023-03-09,2023-02-11,-26 day ahead inc hosp,quantile,0.025,7152,COVID-19
DE,00+,2023-03-09,2023-02-11,-26 day ahead inc hosp,quantile,0.1,7159,COVID-19
DE,00+,2023-03-09,2023-02-11,-26 day ahead inc hosp,quantile,0.25,7166,COVID-19
DE,00+,2023-03-09,2023-02-11,-26 day ahead inc hosp,quantile,0.5,7174,COVID-19
DE,00+,2023-03-09,2023-02-11,-26 day ahead inc hosp,quantile,0.75,7182,COVID-19
DE,00+,2023-03-09,2023-02-11,-26 day ahead inc hosp,quantile,0.9,7191,COVID-19
DE,00+,2023-03-09,2023-02-11,-26 day ahead inc hosp,quantile,0.975,7200.025,COVID-19
DE,00+,2023-03-09,2023-02-11,-26 day ahead inc hosp,mean,NA,7174.33625,COVID-19
DE,00+,2023-03-09,2023-02-12,-25 day ahead inc hosp,quantile,0.025,7215,COVID-19
DE,00+,2023-03-09,2023-02-12,-25 day ahead inc hosp,quantile,0.1,7223,COVID-19
DE,00+,2023-03-09,2023-02-12,-25 day ahead inc hosp,quantile,0.25,7230,COVID-19
DE,00+,2023-03-09,2023-02-12,-25 day ahead inc hosp,quantile,0.5,7238,COVID-19
DE,00+,2023-03-09,2023-02-12,-25 day ahead inc hosp,quantile,0.75,7247,COVID-19
DE,00+,2023-03-09,2023-02-12,-25 day ahead inc hosp,quantile,0.9,7256,COVID-19
DE,00+,2023-03-09,2023-02-12,-25 day ahead inc hosp,quantile,0.975,7266,COVID-19
DE,00+,2023-03-09,2023-02-12,-25 day ahead inc hosp,mean,NA,7239.02675,COVID-19
DE,00+,2023-03-09,2023-02-13,-24 day ahead inc hosp,quantile,0.025,7274,COVID-19
DE,00+,2023-03-09,2023-02-13,-24 day ahead inc hosp,quantile,0.1,7282,COVID-19
DE,00+,2023-03-09,2023-02-13,-24 day ahead inc hosp,quantile,0.25,7289,COVID-19
DE,00+,2023-03-09,2023-02-13,-24 day ahead inc hosp,quantile,0.5,7297,COVID-19
DE,00+,2023-03-09,2023-02-13,-24 day ahead inc hosp,quantile,0.75,7306,COVID-19
DE,00+,2023-03-09,2023-02-13,-24 day ahead inc hosp,quantile,0.9,7315,COVID-19
DE,00+,2023-03-09,2023-02-13,-24 day ahead inc hosp,quantile,0.975,7325,COVID-19
DE,00+,2023-03-09,2023-02-13,-24 day ahead inc hosp,mean,NA,7297.9895,COVID-19
DE,00+,2023-03-09,2023-02-14,-23 day ahead inc hosp,quantile,0.025,7725,COVID-19
DE,00+,2023-03-09,2023-02-14,-23 day ahead inc hosp,quantile,0.1,7734.9,COVID-19
DE,00+,2023-03-09,2023-02-14,-23 day ahead inc hosp,quantile,0.25,7743,COVID-19
DE,00+,2023-03-09,2023-02-14,-23 day ahead inc hosp,quantile,0.5,7753,COVID-19
DE,00+,2023-03-09,2023-02-14,-23 day ahead inc hosp,quantile,0.75,7763,COVID-19
DE,00+,2023-03-09,2023-02-14,-23 day ahead inc hosp,quantile,0.9,7773,COVID-19
DE,00+,2023-03-09,2023-02-14,-23 day ahead inc hosp,quantile,0.975,7784,COVID-19
DE,00+,2023-03-09,2023-02-14,-23 day ahead inc hosp,mean,NA,7753.333,COVID-19
DE,00+,2023-03-09,2023-02-15,-22 day ahead inc hosp,quantile,0.025,8153,COVID-19
DE,00+,2023-03-09,2023-02-15,-22 day ahead inc hosp,quantile,0.1,8162,COVID-19
DE,00+,2023-03-09,2023-02-15,-22 day ahead inc hosp,quantile,0.25,8173,COVID-19
DE,00+,2023-03-09,2023-02-15,-22 day ahead inc hosp,quantile,0.5,8183,COVID-19
DE,00+,2023-03-09,2023-02-15,-22 day ahead inc hosp,quantile,0.75,8195,COVID-19
DE,00+,2023-03-09,2023-02-15,-22 day ahead inc hosp,quantile,0.9,8205,COVID-19
DE,00+,2023-03-09,2023-02-15,-22 day ahead inc hosp,quantile,0.975,8218,COVID-19
DE,00+,2023-03-09,2023-02-15,-22 day ahead inc hosp,mean,NA,8183.82625,COVID-19
DE,00+,2023-03-09,2023-02-16,-21 day ahead inc hosp,quantile,0.025,8542,COVID-19
DE,00+,2023-03-09,2023-02-16,-21 day ahead inc hosp,quantile,0.1,8552,COVID-19
DE,00+,2023-03-09,2023-02-16,-21 day ahead inc hosp,quantile,0.25,8562,COVID-19
DE,00+,2023-03-09,2023-02-16,-21 day ahead inc hosp,quantile,0.5,8574,COVID-19
DE,00+,2023-03-09,2023-02-16,-21 day ahead inc hosp,quantile,0.75,8587,COVID-19
DE,00+,2023-03-09,2023-02-16,-21 day ahead inc hosp,quantile,0.9,8599,COVID-19
DE,00+,2023-03-09,2023-02-16,-21 day ahead inc hosp,quantile,0.975,8612,COVID-19
DE,00+,2023-03-09,2023-02-16,-21 day ahead inc hosp,mean,NA,8574.96825,COVID-19
DE,00+,2023-03-09,2023-02-17,-20 day ahead inc hosp,quantile,0.025,8772,COVID-19
DE,00+,2023-03-09,2023-02-17,-20 day ahead inc hosp,quantile,0.1,8784,COVID-19
DE,00+,2023-03-09,2023-02-17,-20 day ahead inc hosp,quantile,0.25,8795,COVID-19
