location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2022-10-22,2022-09-24,-28 day ahead inc hosp,quantile,0.025,6222,COVID-19
DE,00+,2022-10-22,2022-09-24,-28 day ahead inc hosp,quantile,0.1,6229,COVID-19
DE,00+,2022-10-22,2022-09-24,-28 day ahead inc hosp,quantile,0.25,6237,COVID-19
DE,00+,2022-10-22,2022-09-24,-28 day ahead inc hosp,quantile,0.5,6246,COVID-19
DE,00+,2022-10-22,2022-09-24,-28 day ahead inc hosp,quantile,0.75,6257,COVID-19
DE,00+,2022-10-22,2022-09-24,-28 day ahead inc hosp,quantile,0.9,6268,COVID-19
DE,00+,2022-10-22,2022-09-24,-28 day ahead inc hosp,quantile,0.975,6280,COVID-19
DE,00+,2022-10-22,2022-09-24,-28 day ahead inc hosp,mean,NA,6247.59675,COVID-19
DE,00+,2022-10-22,2022-09-25,-27 day ahead inc hosp,quantile,0.025,6382,COVID-19
DE,00+,2022-10-22,2022-09-25,-27 day ahead inc hosp,quantile,0.1,6389.9000000000005,COVID-19
DE,00+,2022-10-22,2022-09-25,-27 day ahead inc hosp,quantile,0.25,6398,COVID-19
DE,00+,2022-10-22,2022-09-25,-27 day ahead inc hosp,quantile,0.5,6408,COVID-19
DE,00+,2022-10-22,2022-09-25,-27 day ahead inc hosp,quantile,0.75,6419,COVID-19
DE,00+,2022-10-22,2022-09-25,-27 day ahead inc hosp,quantile,0.9,6429,COVID-19
DE,00+,2022-10-22,2022-09-25,-27 day ahead inc hosp,quantile,0.975,6443,COVID-19
DE,00+,2022-10-22,2022-09-25,-27 day ahead inc hosp,mean,NA,6408.938,COVID-19
DE,00+,2022-10-22,2022-09-26,-26 day ahead inc hosp,quantile,0.025,6532,COVID-19
DE,00+,2022-10-22,2022-09-26,-26 day ahead inc hosp,quantile,0.1,6540,COVID-19
DE,00+,2022-10-22,2022-09-26,-26 day ahead inc hosp,quantile,0.25,6548,COVID-19
DE,00+,2022-10-22,2022-09-26,-26 day ahead inc hosp,quantile,0.5,6558,COVID-19
DE,00+,2022-10-22,2022-09-26,-26 day ahead inc hosp,quantile,0.75,6570,COVID-19
DE,00+,2022-10-22,2022-09-26,-26 day ahead inc hosp,quantile,0.9,6580,COVID-19
DE,00+,2022-10-22,2022-09-26,-26 day ahead inc hosp,quantile,0.975,6595,COVID-19
DE,00+,2022-10-22,2022-09-26,-26 day ahead inc hosp,mean,NA,6559.6295,COVID-19
DE,00+,2022-10-22,2022-09-27,-25 day ahead inc hosp,quantile,0.025,7512,COVID-19
DE,00+,2022-10-22,2022-09-27,-25 day ahead inc hosp,quantile,0.1,7523,COVID-19
DE,00+,2022-10-22,2022-09-27,-25 day ahead inc hosp,quantile,0.25,7533,COVID-19
DE,00+,2022-10-22,2022-09-27,-25 day ahead inc hosp,quantile,0.5,7545,COVID-19
DE,00+,2022-10-22,2022-09-27,-25 day ahead inc hosp,quantile,0.75,7558,COVID-19
DE,00+,2022-10-22,2022-09-27,-25 day ahead inc hosp,quantile,0.9,7571,COVID-19
DE,00+,2022-10-22,2022-09-27,-25 day ahead inc hosp,quantile,0.975,7588,COVID-19
DE,00+,2022-10-22,2022-09-27,-25 day ahead inc hosp,mean,NA,7546.36175,COVID-19
DE,00+,2022-10-22,2022-09-28,-24 day ahead inc hosp,quantile,0.025,8442,COVID-19
DE,00+,2022-10-22,2022-09-28,-24 day ahead inc hosp,quantile,0.1,8456,COVID-19
DE,00+,2022-10-22,2022-09-28,-24 day ahead inc hosp,quantile,0.25,8468,COVID-19
DE,00+,2022-10-22,2022-09-28,-24 day ahead inc hosp,quantile,0.5,8483,COVID-19
DE,00+,2022-10-22,2022-09-28,-24 day ahead inc hosp,quantile,0.75,8500,COVID-19
DE,00+,2022-10-22,2022-09-28,-24 day ahead inc hosp,quantile,0.9,8515,COVID-19
DE,00+,2022-10-22,2022-09-28,-24 day ahead inc hosp,quantile,0.975,8536,COVID-19
DE,00+,2022-10-22,2022-09-28,-24 day ahead inc hosp,mean,NA,8484.70275,COVID-19
DE,00+,2022-10-22,2022-09-29,-23 day ahead inc hosp,quantile,0.025,9095,COVID-19
DE,00+,2022-10-22,2022-09-29,-23 day ahead inc hosp,quantile,0.1,9112,COVID-19
DE,00+,2022-10-22,2022-09-29,-23 day ahead inc hosp,quantile,0.25,9126,COVID-19
DE,00+,2022-10-22,2022-09-29,-23 day ahead inc hosp,quantile,0.5,9144,COVID-19
DE,00+,2022-10-22,2022-09-29,-23 day ahead inc hosp,quantile,0.75,9163,COVID-19
DE,00+,2022-10-22,2022-09-29,-23 day ahead inc hosp,quantile,0.9,9181,COVID-19
DE,00+,2022-10-22,2022-09-29,-23 day ahead inc hosp,quantile,0.975,9205,COVID-19
DE,00+,2022-10-22,2022-09-29,-23 day ahead inc hosp,mean,NA,9145.50925,COVID-19
DE,00+,2022-10-22,2022-09-30,-22 day ahead inc hosp,quantile,0.025,9734,COVID-19
DE,00+,2022-10-22,2022-09-30,-22 day ahead inc hosp,quantile,0.1,9754,COVID-19
DE,00+,2022-10-22,2022-09-30,-22 day ahead inc hosp,quantile,0.25,9771,COVID-19
DE,00+,2022-10-22,2022-09-30,-22 day ahead inc hosp,quantile,0.5,9792,COVID-19
DE,00+,2022-10-22,2022-09-30,-22 day ahead inc hosp,quantile,0.75,9815.25,COVID-19
DE,00+,2022-10-22,2022-09-30,-22 day ahead inc hosp,quantile,0.9,9836,COVID-19
DE,00+,2022-10-22,2022-09-30,-22 day ahead inc hosp,quantile,0.975,9862,COVID-19
DE,00+,2022-10-22,2022-09-30,-22 day ahead inc hosp,mean,NA,9793.93375,COVID-19
DE,00+,2022-10-22,2022-10-01,-21 day ahead inc hosp,quantile,0.025,10312,COVID-19
DE,00+,2022-10-22,2022-10-01,-21 day ahead inc hosp,quantile,0.1,10333,COVID-19
DE,00+,2022-10-22,2022-10-01,-21 day ahead inc hosp,quantile,0.25,10354,COVID-19
DE,00+,2022-10-22,2022-10-01,-21 day ahead inc hosp,quantile,0.5,10378,COVID-19
DE,00+,2022-10-22,2022-10-01,-21 day ahead inc hosp,quantile,0.75,10404,COVID-19
DE,00+,2022-10-22,2022-10-01,-21 day ahead inc hosp,quantile,0.9,10431,COVID-19
DE,00+,2022-10-22,2022-10-01,-21 day ahead inc hosp,quantile,0.975,10457,COVID-19
DE,00+,2022-10-22,2022-10-01,-21 day ahead inc hosp,mean,NA,10380.32325,COVID-19
DE,00+,2022-10-22,2022-10-02,-20 day ahead inc hosp,quantile,0.025,10401,COVID-19
DE,00+,2022-10-22,2022-10-02,-20 day ahead inc hosp,quantile,0.1,10423,COVID-19
DE,00+,2022-10-22,2022-10-02,-20 day ahead inc hosp,quantile,0.25,10444,COVID-19
DE,00+,2022-10-22,2022-10-02,-20 day ahead inc hosp,quantile,0.5,10469,COVID-19
DE,00+,2022-10-22,2022-10-02,-20 day ahead inc hosp,quantile,0.75,10496,COVID-19
DE,00+,2022-10-22,2022-10-02,-20 day ahead inc hosp,quantile,0.9,10523,COVID-19
DE,00+,2022-10-22,2022-10-02,-20 day ahead inc hosp,quantile,0.975,10552,COVID-19
DE,00+,2022-10-22,2022-10-02,-20 day ahead inc hosp,mean,NA,10471.175,COVID-19
DE,00+,2022-10-22,2022-10-03,-19 day ahead inc hosp,quantile,0.025,10549,COVID-19
DE,00+,2022-10-22,2022-10-03,-19 day ahead inc hosp,quantile,0.1,10571,COVID-19
DE,00+,2022-10-22,2022-10-03,-19 day ahead inc hosp,quantile,0.25,10592,COVID-19
DE,00+,2022-10-22,2022-10-03,-19 day ahead inc hosp,quantile,0.5,10617,COVID-19
DE,00+,2022-10-22,2022-10-03,-19 day ahead inc hosp,quantile,0.75,10644.25,COVID-19
DE,00+,2022-10-22,2022-10-03,-19 day ahead inc hosp,quantile,0.9,10671,COVID-19
DE,00+,2022-10-22,2022-10-03,-19 day ahead inc hosp,quantile,0.975,10702,COVID-19
DE,00+,2022-10-22,2022-10-03,-19 day ahead inc hosp,mean,NA,10619.45425,COVID-19
DE,00+,2022-10-22,2022-10-04,-18 day ahead inc hosp,quantile,0.025,8790,COVID-19
