location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2023-01-24,2022-12-27,-28 day ahead inc hosp,quantile,0.025,10571,COVID-19
DE,00+,2023-01-24,2022-12-27,-28 day ahead inc hosp,quantile,0.1,10586,COVID-19
DE,00+,2023-01-24,2022-12-27,-28 day ahead inc hosp,quantile,0.25,10601,COVID-19
DE,00+,2023-01-24,2022-12-27,-28 day ahead inc hosp,quantile,0.5,10618,COVID-19
DE,00+,2023-01-24,2022-12-27,-28 day ahead inc hosp,quantile,0.75,10638,COVID-19
DE,00+,2023-01-24,2022-12-27,-28 day ahead inc hosp,quantile,0.9,10659,COVID-19
DE,00+,2023-01-24,2022-12-27,-28 day ahead inc hosp,quantile,0.975,10683,COVID-19
DE,00+,2023-01-24,2022-12-27,-28 day ahead inc hosp,mean,NA,10620.689,COVID-19
DE,00+,2023-01-24,2022-12-28,-27 day ahead inc hosp,quantile,0.025,10958,COVID-19
DE,00+,2023-01-24,2022-12-28,-27 day ahead inc hosp,quantile,0.1,10974,COVID-19
DE,00+,2023-01-24,2022-12-28,-27 day ahead inc hosp,quantile,0.25,10990,COVID-19
DE,00+,2023-01-24,2022-12-28,-27 day ahead inc hosp,quantile,0.5,11010,COVID-19
DE,00+,2023-01-24,2022-12-28,-27 day ahead inc hosp,quantile,0.75,11032,COVID-19
DE,00+,2023-01-24,2022-12-28,-27 day ahead inc hosp,quantile,0.9,11055,COVID-19
DE,00+,2023-01-24,2022-12-28,-27 day ahead inc hosp,quantile,0.975,11081,COVID-19
DE,00+,2023-01-24,2022-12-28,-27 day ahead inc hosp,mean,NA,11012.12175,COVID-19
DE,00+,2023-01-24,2022-12-29,-26 day ahead inc hosp,quantile,0.025,10873.975,COVID-19
DE,00+,2023-01-24,2022-12-29,-26 day ahead inc hosp,quantile,0.1,10891,COVID-19
DE,00+,2023-01-24,2022-12-29,-26 day ahead inc hosp,quantile,0.25,10907,COVID-19
DE,00+,2023-01-24,2022-12-29,-26 day ahead inc hosp,quantile,0.5,10929,COVID-19
DE,00+,2023-01-24,2022-12-29,-26 day ahead inc hosp,quantile,0.75,10952,COVID-19
DE,00+,2023-01-24,2022-12-29,-26 day ahead inc hosp,quantile,0.9,10977,COVID-19
DE,00+,2023-01-24,2022-12-29,-26 day ahead inc hosp,quantile,0.975,11004.025,COVID-19
DE,00+,2023-01-24,2022-12-29,-26 day ahead inc hosp,mean,NA,10931.468,COVID-19
DE,00+,2023-01-24,2022-12-30,-25 day ahead inc hosp,quantile,0.025,10652,COVID-19
DE,00+,2023-01-24,2022-12-30,-25 day ahead inc hosp,quantile,0.1,10669,COVID-19
DE,00+,2023-01-24,2022-12-30,-25 day ahead inc hosp,quantile,0.25,10687,COVID-19
DE,00+,2023-01-24,2022-12-30,-25 day ahead inc hosp,quantile,0.5,10709,COVID-19
DE,00+,2023-01-24,2022-12-30,-25 day ahead inc hosp,quantile,0.75,10733,COVID-19
DE,00+,2023-01-24,2022-12-30,-25 day ahead inc hosp,quantile,0.9,10756,COVID-19
DE,00+,2023-01-24,2022-12-30,-25 day ahead inc hosp,quantile,0.975,10784.025,COVID-19
DE,00+,2023-01-24,2022-12-30,-25 day ahead inc hosp,mean,NA,10711.144,COVID-19
DE,00+,2023-01-24,2022-12-31,-24 day ahead inc hosp,quantile,0.025,10192,COVID-19
DE,00+,2023-01-24,2022-12-31,-24 day ahead inc hosp,quantile,0.1,10210,COVID-19
DE,00+,2023-01-24,2022-12-31,-24 day ahead inc hosp,quantile,0.25,10228,COVID-19
DE,00+,2023-01-24,2022-12-31,-24 day ahead inc hosp,quantile,0.5,10249,COVID-19
DE,00+,2023-01-24,2022-12-31,-24 day ahead inc hosp,quantile,0.75,10272.25,COVID-19
DE,00+,2023-01-24,2022-12-31,-24 day ahead inc hosp,quantile,0.9,10295,COVID-19
DE,00+,2023-01-24,2022-12-31,-24 day ahead inc hosp,quantile,0.975,10325,COVID-19
DE,00+,2023-01-24,2022-12-31,-24 day ahead inc hosp,mean,NA,10251.54825,COVID-19
DE,00+,2023-01-24,2023-01-01,-23 day ahead inc hosp,quantile,0.025,10157,COVID-19
DE,00+,2023-01-24,2023-01-01,-23 day ahead inc hosp,quantile,0.1,10177,COVID-19
DE,00+,2023-01-24,2023-01-01,-23 day ahead inc hosp,quantile,0.25,10194,COVID-19
DE,00+,2023-01-24,2023-01-01,-23 day ahead inc hosp,quantile,0.5,10216,COVID-19
DE,00+,2023-01-24,2023-01-01,-23 day ahead inc hosp,quantile,0.75,10239,COVID-19
DE,00+,2023-01-24,2023-01-01,-23 day ahead inc hosp,quantile,0.9,10261,COVID-19
DE,00+,2023-01-24,2023-01-01,-23 day ahead inc hosp,quantile,0.975,10290,COVID-19
DE,00+,2023-01-24,2023-01-01,-23 day ahead inc hosp,mean,NA,10217.95075,COVID-19
DE,00+,2023-01-24,2023-01-02,-22 day ahead inc hosp,quantile,0.025,10116,COVID-19
DE,00+,2023-01-24,2023-01-02,-22 day ahead inc hosp,quantile,0.1,10135,COVID-19
DE,00+,2023-01-24,2023-01-02,-22 day ahead inc hosp,quantile,0.25,10153,COVID-19
DE,00+,2023-01-24,2023-01-02,-22 day ahead inc hosp,quantile,0.5,10174,COVID-19
DE,00+,2023-01-24,2023-01-02,-22 day ahead inc hosp,quantile,0.75,10197,COVID-19
DE,00+,2023-01-24,2023-01-02,-22 day ahead inc hosp,quantile,0.9,10219.1,COVID-19
DE,00+,2023-01-24,2023-01-02,-22 day ahead inc hosp,quantile,0.975,10249,COVID-19
DE,00+,2023-01-24,2023-01-02,-22 day ahead inc hosp,mean,NA,10175.8505,COVID-19
DE,00+,2023-01-24,2023-01-03,-21 day ahead inc hosp,quantile,0.025,12437,COVID-19
DE,00+,2023-01-24,2023-01-03,-21 day ahead inc hosp,quantile,0.1,12459,COVID-19
DE,00+,2023-01-24,2023-01-03,-21 day ahead inc hosp,quantile,0.25,12478,COVID-19
DE,00+,2023-01-24,2023-01-03,-21 day ahead inc hosp,quantile,0.5,12503,COVID-19
DE,00+,2023-01-24,2023-01-03,-21 day ahead inc hosp,quantile,0.75,12530,COVID-19
DE,00+,2023-01-24,2023-01-03,-21 day ahead inc hosp,quantile,0.9,12555,COVID-19
DE,00+,2023-01-24,2023-01-03,-21 day ahead inc hosp,quantile,0.975,12586.025000000001,COVID-19
DE,00+,2023-01-24,2023-01-03,-21 day ahead inc hosp,mean,NA,12505.333,COVID-19
DE,00+,2023-01-24,2023-01-04,-20 day ahead inc hosp,quantile,0.025,11017,COVID-19
DE,00+,2023-01-24,2023-01-04,-20 day ahead inc hosp,quantile,0.1,11038,COVID-19
DE,00+,2023-01-24,2023-01-04,-20 day ahead inc hosp,quantile,0.25,11057,COVID-19
DE,00+,2023-01-24,2023-01-04,-20 day ahead inc hosp,quantile,0.5,11080,COVID-19
DE,00+,2023-01-24,2023-01-04,-20 day ahead inc hosp,quantile,0.75,11106,COVID-19
DE,00+,2023-01-24,2023-01-04,-20 day ahead inc hosp,quantile,0.9,11131,COVID-19
DE,00+,2023-01-24,2023-01-04,-20 day ahead inc hosp,quantile,0.975,11160,COVID-19
DE,00+,2023-01-24,2023-01-04,-20 day ahead inc hosp,mean,NA,11082.5915,COVID-19
DE,00+,2023-01-24,2023-01-05,-19 day ahead inc hosp,quantile,0.025,10283,COVID-19
DE,00+,2023-01-24,2023-01-05,-19 day ahead inc hosp,quantile,0.1,10304,COVID-19
DE,00+,2023-01-24,2023-01-05,-19 day ahead inc hosp,quantile,0.25,10324,COVID-19
DE,00+,2023-01-24,2023-01-05,-19 day ahead inc hosp,quantile,0.5,10348,COVID-19
DE,00+,2023-01-24,2023-01-05,-19 day ahead inc hosp,quantile,0.75,10373,COVID-19
DE,00+,2023-01-24,2023-01-05,-19 day ahead inc hosp,quantile,0.9,10398,COVID-19
DE,00+,2023-01-24,2023-01-05,-19 day ahead inc hosp,quantile,0.975,10429,COVID-19
DE,00+,2023-01-24,2023-01-05,-19 day ahead inc hosp,mean,NA,10349.875,COVID-19
DE,00+,2023-01-24,2023-01-06,-18 day ahead inc hosp,quantile,0.025,9728.975,COVID-19
DE,00+,2023-01-24,2023-01-06,-18 day ahead inc hosp,quantile,0.1,9749,COVID-19
DE,00+,2023-01-24,2023-01-06,-18 day ahead inc hosp,quantile,0.25,9769,COVID-19
DE,00+,2023-01-24,2023-01-06,-18 day ahead inc hosp,quantile,0.5,9793,COVID-19
DE,00+,2023-01-24,2023-01-06,-18 day ahead inc hosp,quantile,0.75,9818,COVID-19
DE,00+,2023-01-24,2023-01-06,-18 day ahead inc hosp,quantile,0.9,9843,COVID-19
DE,00+,2023-01-24,2023-01-06,-18 day ahead inc hosp,quantile,0.975,9875,COVID-19
DE,00+,2023-01-24,2023-01-06,-18 day ahead inc hosp,mean,NA,9795.07725,COVID-19
DE,00+,2023-01-24,2023-01-07,-17 day ahead inc hosp,quantile,0.025,9106,COVID-19
DE,00+,2023-01-24,2023-01-07,-17 day ahead inc hosp,quantile,0.1,9126,COVID-19
DE,00+,2023-01-24,2023-01-07,-17 day ahead inc hosp,quantile,0.25,9146,COVID-19
DE,00+,2023-01-24,2023-01-07,-17 day ahead inc hosp,quantile,0.5,9170,COVID-19
DE,00+,2023-01-24,2023-01-07,-17 day ahead inc hosp,quantile,0.75,9194,COVID-19
DE,00+,2023-01-24,2023-01-07,-17 day ahead inc hosp,quantile,0.9,9217,COVID-19
DE,00+,2023-01-24,2023-01-07,-17 day ahead inc hosp,quantile,0.975,9253,COVID-19
DE,00+,2023-01-24,2023-01-07,-17 day ahead inc hosp,mean,NA,9171.38275,COVID-19
DE,00+,2023-01-24,2023-01-08,-16 day ahead inc hosp,quantile,0.025,9007.975,COVID-19
DE,00+,2023-01-24,2023-01-08,-16 day ahead inc hosp,quantile,0.1,9029,COVID-19
DE,00+,2023-01-24,2023-01-08,-16 day ahead inc hosp,quantile,0.25,9049.75,COVID-19
DE,00+,2023-01-24,2023-01-08,-16 day ahead inc hosp,quantile,0.5,9072,COVID-19
DE,00+,2023-01-24,2023-01-08,-16 day ahead inc hosp,quantile,0.75,9098,COVID-19
DE,00+,2023-01-24,2023-01-08,-16 day ahead inc hosp,quantile,0.9,9121,COVID-19
DE,00+,2023-01-24,2023-01-08,-16 day ahead inc hosp,quantile,0.975,9157,COVID-19
DE,00+,2023-01-24,2023-01-08,-16 day ahead inc hosp,mean,NA,9074.609,COVID-19
DE,00+,2023-01-24,2023-01-09,-15 day ahead inc hosp,quantile,0.025,8896,COVID-19
DE,00+,2023-01-24,2023-01-09,-15 day ahead inc hosp,quantile,0.1,8917,COVID-19
DE,00+,2023-01-24,2023-01-09,-15 day ahead inc hosp,quantile,0.25,8938,COVID-19
DE,00+,2023-01-24,2023-01-09,-15 day ahead inc hosp,quantile,0.5,8960,COVID-19
DE,00+,2023-01-24,2023-01-09,-15 day ahead inc hosp,quantile,0.75,8986,COVID-19
DE,00+,2023-01-24,2023-01-09,-15 day ahead inc hosp,quantile,0.9,9010,COVID-19
DE,00+,2023-01-24,2023-01-09,-15 day ahead inc hosp,quantile,0.975,9043.025,COVID-19
DE,00+,2023-01-24,2023-01-09,-15 day ahead inc hosp,mean,NA,8962.72175,COVID-19
DE,00+,2023-01-24,2023-01-10,-14 day ahead inc hosp,quantile,0.025,8356,COVID-19
DE,00+,2023-01-24,2023-01-10,-14 day ahead inc hosp,quantile,0.1,8378,COVID-19
DE,00+,2023-01-24,2023-01-10,-14 day ahead inc hosp,quantile,0.25,8400,COVID-19
DE,00+,2023-01-24,2023-01-10,-14 day ahead inc hosp,quantile,0.5,8425,COVID-19
DE,00+,2023-01-24,2023-01-10,-14 day ahead inc hosp,quantile,0.75,8452,COVID-19
DE,00+,2023-01-24,2023-01-10,-14 day ahead inc hosp,quantile,0.9,8478,COVID-19
DE,00+,2023-01-24,2023-01-10,-14 day ahead inc hosp,quantile,0.975,8508,COVID-19
