location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2022-07-24,2022-06-26,-28 day ahead inc hosp,quantile,0.025,6577,COVID-19
DE,00+,2022-07-24,2022-06-26,-28 day ahead inc hosp,quantile,0.1,6590,COVID-19
DE,00+,2022-07-24,2022-06-26,-28 day ahead inc hosp,quantile,0.25,6604,COVID-19
DE,00+,2022-07-24,2022-06-26,-28 day ahead inc hosp,quantile,0.5,6621,COVID-19
DE,00+,2022-07-24,2022-06-26,-28 day ahead inc hosp,quantile,0.75,6641,COVID-19
DE,00+,2022-07-24,2022-06-26,-28 day ahead inc hosp,quantile,0.9,6662,COVID-19
DE,00+,2022-07-24,2022-06-26,-28 day ahead inc hosp,quantile,0.975,6691,COVID-19
DE,00+,2022-07-24,2022-06-26,-28 day ahead inc hosp,mean,NA,6624.11325,COVID-19
DE,00+,2022-07-24,2022-06-27,-27 day ahead inc hosp,quantile,0.025,6626,COVID-19
DE,00+,2022-07-24,2022-06-27,-27 day ahead inc hosp,quantile,0.1,6640,COVID-19
DE,00+,2022-07-24,2022-06-27,-27 day ahead inc hosp,quantile,0.25,6653,COVID-19
DE,00+,2022-07-24,2022-06-27,-27 day ahead inc hosp,quantile,0.5,6671,COVID-19
DE,00+,2022-07-24,2022-06-27,-27 day ahead inc hosp,quantile,0.75,6691,COVID-19
DE,00+,2022-07-24,2022-06-27,-27 day ahead inc hosp,quantile,0.9,6712,COVID-19
DE,00+,2022-07-24,2022-06-27,-27 day ahead inc hosp,quantile,0.975,6738.025,COVID-19
DE,00+,2022-07-24,2022-06-27,-27 day ahead inc hosp,mean,NA,6673.66525,COVID-19
DE,00+,2022-07-24,2022-06-28,-26 day ahead inc hosp,quantile,0.025,6778,COVID-19
DE,00+,2022-07-24,2022-06-28,-26 day ahead inc hosp,quantile,0.1,6792,COVID-19
DE,00+,2022-07-24,2022-06-28,-26 day ahead inc hosp,quantile,0.25,6806.75,COVID-19
DE,00+,2022-07-24,2022-06-28,-26 day ahead inc hosp,quantile,0.5,6825,COVID-19
DE,00+,2022-07-24,2022-06-28,-26 day ahead inc hosp,quantile,0.75,6847,COVID-19
DE,00+,2022-07-24,2022-06-28,-26 day ahead inc hosp,quantile,0.9,6867,COVID-19
DE,00+,2022-07-24,2022-06-28,-26 day ahead inc hosp,quantile,0.975,6901,COVID-19
DE,00+,2022-07-24,2022-06-28,-26 day ahead inc hosp,mean,NA,6828.254,COVID-19
DE,00+,2022-07-24,2022-06-29,-25 day ahead inc hosp,quantile,0.025,6911,COVID-19
DE,00+,2022-07-24,2022-06-29,-25 day ahead inc hosp,quantile,0.1,6925,COVID-19
DE,00+,2022-07-24,2022-06-29,-25 day ahead inc hosp,quantile,0.25,6940,COVID-19
DE,00+,2022-07-24,2022-06-29,-25 day ahead inc hosp,quantile,0.5,6959,COVID-19
DE,00+,2022-07-24,2022-06-29,-25 day ahead inc hosp,quantile,0.75,6982,COVID-19
DE,00+,2022-07-24,2022-06-29,-25 day ahead inc hosp,quantile,0.9,7006,COVID-19
DE,00+,2022-07-24,2022-06-29,-25 day ahead inc hosp,quantile,0.975,7036,COVID-19
DE,00+,2022-07-24,2022-06-29,-25 day ahead inc hosp,mean,NA,6962.89775,COVID-19
DE,00+,2022-07-24,2022-06-30,-24 day ahead inc hosp,quantile,0.025,7086,COVID-19
DE,00+,2022-07-24,2022-06-30,-24 day ahead inc hosp,quantile,0.1,7102,COVID-19
DE,00+,2022-07-24,2022-06-30,-24 day ahead inc hosp,quantile,0.25,7117,COVID-19
DE,00+,2022-07-24,2022-06-30,-24 day ahead inc hosp,quantile,0.5,7137,COVID-19
DE,00+,2022-07-24,2022-06-30,-24 day ahead inc hosp,quantile,0.75,7160,COVID-19
DE,00+,2022-07-24,2022-06-30,-24 day ahead inc hosp,quantile,0.9,7185,COVID-19
DE,00+,2022-07-24,2022-06-30,-24 day ahead inc hosp,quantile,0.975,7217,COVID-19
DE,00+,2022-07-24,2022-06-30,-24 day ahead inc hosp,mean,NA,7140.69975,COVID-19
DE,00+,2022-07-24,2022-07-01,-23 day ahead inc hosp,quantile,0.025,7119,COVID-19
DE,00+,2022-07-24,2022-07-01,-23 day ahead inc hosp,quantile,0.1,7135,COVID-19
DE,00+,2022-07-24,2022-07-01,-23 day ahead inc hosp,quantile,0.25,7151,COVID-19
DE,00+,2022-07-24,2022-07-01,-23 day ahead inc hosp,quantile,0.5,7171,COVID-19
DE,00+,2022-07-24,2022-07-01,-23 day ahead inc hosp,quantile,0.75,7195,COVID-19
DE,00+,2022-07-24,2022-07-01,-23 day ahead inc hosp,quantile,0.9,7220,COVID-19
DE,00+,2022-07-24,2022-07-01,-23 day ahead inc hosp,quantile,0.975,7253,COVID-19
DE,00+,2022-07-24,2022-07-01,-23 day ahead inc hosp,mean,NA,7175.11625,COVID-19
DE,00+,2022-07-24,2022-07-02,-22 day ahead inc hosp,quantile,0.025,7169,COVID-19
DE,00+,2022-07-24,2022-07-02,-22 day ahead inc hosp,quantile,0.1,7186,COVID-19
DE,00+,2022-07-24,2022-07-02,-22 day ahead inc hosp,quantile,0.25,7202,COVID-19
DE,00+,2022-07-24,2022-07-02,-22 day ahead inc hosp,quantile,0.5,7223,COVID-19
DE,00+,2022-07-24,2022-07-02,-22 day ahead inc hosp,quantile,0.75,7246,COVID-19
DE,00+,2022-07-24,2022-07-02,-22 day ahead inc hosp,quantile,0.9,7273,COVID-19
DE,00+,2022-07-24,2022-07-02,-22 day ahead inc hosp,quantile,0.975,7305,COVID-19
DE,00+,2022-07-24,2022-07-02,-22 day ahead inc hosp,mean,NA,7226.464,COVID-19
DE,00+,2022-07-24,2022-07-03,-21 day ahead inc hosp,quantile,0.025,7192,COVID-19
DE,00+,2022-07-24,2022-07-03,-21 day ahead inc hosp,quantile,0.1,7208,COVID-19
DE,00+,2022-07-24,2022-07-03,-21 day ahead inc hosp,quantile,0.25,7224,COVID-19
