location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2023-03-31,2023-03-03,-28 day ahead inc hosp,quantile,0.025,9049,COVID-19
DE,00+,2023-03-31,2023-03-03,-28 day ahead inc hosp,quantile,0.1,9053,COVID-19
DE,00+,2023-03-31,2023-03-03,-28 day ahead inc hosp,quantile,0.25,9058,COVID-19
DE,00+,2023-03-31,2023-03-03,-28 day ahead inc hosp,quantile,0.5,9063,COVID-19
DE,00+,2023-03-31,2023-03-03,-28 day ahead inc hosp,quantile,0.75,9069.25,COVID-19
DE,00+,2023-03-31,2023-03-03,-28 day ahead inc hosp,quantile,0.9,9075,COVID-19
DE,00+,2023-03-31,2023-03-03,-28 day ahead inc hosp,quantile,0.975,9083,COVID-19
DE,00+,2023-03-31,2023-03-03,-28 day ahead inc hosp,mean,NA,9064.001,COVID-19
DE,00+,2023-03-31,2023-03-04,-27 day ahead inc hosp,quantile,0.025,8758,COVID-19
DE,00+,2023-03-31,2023-03-04,-27 day ahead inc hosp,quantile,0.1,8763,COVID-19
DE,00+,2023-03-31,2023-03-04,-27 day ahead inc hosp,quantile,0.25,8767,COVID-19
DE,00+,2023-03-31,2023-03-04,-27 day ahead inc hosp,quantile,0.5,8773,COVID-19
DE,00+,2023-03-31,2023-03-04,-27 day ahead inc hosp,quantile,0.75,8780,COVID-19
DE,00+,2023-03-31,2023-03-04,-27 day ahead inc hosp,quantile,0.9,8786,COVID-19
DE,00+,2023-03-31,2023-03-04,-27 day ahead inc hosp,quantile,0.975,8793,COVID-19
DE,00+,2023-03-31,2023-03-04,-27 day ahead inc hosp,mean,NA,8773.7625,COVID-19
DE,00+,2023-03-31,2023-03-05,-26 day ahead inc hosp,quantile,0.025,8667,COVID-19
DE,00+,2023-03-31,2023-03-05,-26 day ahead inc hosp,quantile,0.1,8672,COVID-19
DE,00+,2023-03-31,2023-03-05,-26 day ahead inc hosp,quantile,0.25,8676.75,COVID-19
DE,00+,2023-03-31,2023-03-05,-26 day ahead inc hosp,quantile,0.5,8682,COVID-19
DE,00+,2023-03-31,2023-03-05,-26 day ahead inc hosp,quantile,0.75,8689,COVID-19
DE,00+,2023-03-31,2023-03-05,-26 day ahead inc hosp,quantile,0.9,8695,COVID-19
DE,00+,2023-03-31,2023-03-05,-26 day ahead inc hosp,quantile,0.975,8702,COVID-19
DE,00+,2023-03-31,2023-03-05,-26 day ahead inc hosp,mean,NA,8682.81925,COVID-19
DE,00+,2023-03-31,2023-03-06,-25 day ahead inc hosp,quantile,0.025,8601,COVID-19
DE,00+,2023-03-31,2023-03-06,-25 day ahead inc hosp,quantile,0.1,8605,COVID-19
DE,00+,2023-03-31,2023-03-06,-25 day ahead inc hosp,quantile,0.25,8610,COVID-19
DE,00+,2023-03-31,2023-03-06,-25 day ahead inc hosp,quantile,0.5,8616,COVID-19
DE,00+,2023-03-31,2023-03-06,-25 day ahead inc hosp,quantile,0.75,8623,COVID-19
DE,00+,2023-03-31,2023-03-06,-25 day ahead inc hosp,quantile,0.9,8629,COVID-19
DE,00+,2023-03-31,2023-03-06,-25 day ahead inc hosp,quantile,0.975,8636,COVID-19
DE,00+,2023-03-31,2023-03-06,-25 day ahead inc hosp,mean,NA,8616.71975,COVID-19
DE,00+,2023-03-31,2023-03-07,-24 day ahead inc hosp,quantile,0.025,8243,COVID-19
DE,00+,2023-03-31,2023-03-07,-24 day ahead inc hosp,quantile,0.1,8249,COVID-19
DE,00+,2023-03-31,2023-03-07,-24 day ahead inc hosp,quantile,0.25,8255,COVID-19
DE,00+,2023-03-31,2023-03-07,-24 day ahead inc hosp,quantile,0.5,8261,COVID-19
DE,00+,2023-03-31,2023-03-07,-24 day ahead inc hosp,quantile,0.75,8268,COVID-19
DE,00+,2023-03-31,2023-03-07,-24 day ahead inc hosp,quantile,0.9,8275,COVID-19
DE,00+,2023-03-31,2023-03-07,-24 day ahead inc hosp,quantile,0.975,8282,COVID-19
DE,00+,2023-03-31,2023-03-07,-24 day ahead inc hosp,mean,NA,8261.4105,COVID-19
DE,00+,2023-03-31,2023-03-08,-23 day ahead inc hosp,quantile,0.025,8098,COVID-19
DE,00+,2023-03-31,2023-03-08,-23 day ahead inc hosp,quantile,0.1,8104,COVID-19
DE,00+,2023-03-31,2023-03-08,-23 day ahead inc hosp,quantile,0.25,8110,COVID-19
DE,00+,2023-03-31,2023-03-08,-23 day ahead inc hosp,quantile,0.5,8117,COVID-19
DE,00+,2023-03-31,2023-03-08,-23 day ahead inc hosp,quantile,0.75,8125,COVID-19
DE,00+,2023-03-31,2023-03-08,-23 day ahead inc hosp,quantile,0.9,8132,COVID-19
DE,00+,2023-03-31,2023-03-08,-23 day ahead inc hosp,quantile,0.975,8140,COVID-19
DE,00+,2023-03-31,2023-03-08,-23 day ahead inc hosp,mean,NA,8117.5885,COVID-19
DE,00+,2023-03-31,2023-03-09,-22 day ahead inc hosp,quantile,0.025,7992,COVID-19
DE,00+,2023-03-31,2023-03-09,-22 day ahead inc hosp,quantile,0.1,8000,COVID-19
DE,00+,2023-03-31,2023-03-09,-22 day ahead inc hosp,quantile,0.25,8006,COVID-19
DE,00+,2023-03-31,2023-03-09,-22 day ahead inc hosp,quantile,0.5,8013,COVID-19
DE,00+,2023-03-31,2023-03-09,-22 day ahead inc hosp,quantile,0.75,8021,COVID-19
DE,00+,2023-03-31,2023-03-09,-22 day ahead inc hosp,quantile,0.9,8029,COVID-19
DE,00+,2023-03-31,2023-03-09,-22 day ahead inc hosp,quantile,0.975,8037,COVID-19
DE,00+,2023-03-31,2023-03-09,-22 day ahead inc hosp,mean,NA,8013.87325,COVID-19
DE,00+,2023-03-31,2023-03-10,-21 day ahead inc hosp,quantile,0.025,8227,COVID-19
DE,00+,2023-03-31,2023-03-10,-21 day ahead inc hosp,quantile,0.1,8235,COVID-19
DE,00+,2023-03-31,2023-03-10,-21 day ahead inc hosp,quantile,0.25,8242,COVID-19
DE,00+,2023-03-31,2023-03-10,-21 day ahead inc hosp,quantile,0.5,8250,COVID-19
DE,00+,2023-03-31,2023-03-10,-21 day ahead inc hosp,quantile,0.75,8259,COVID-19
DE,00+,2023-03-31,2023-03-10,-21 day ahead inc hosp,quantile,0.9,8267,COVID-19
