location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2022-02-15,2022-01-18,-28 day ahead inc hosp,quantile,0.025,4968,COVID-19
DE,00+,2022-02-15,2022-01-18,-28 day ahead inc hosp,quantile,0.1,4977,COVID-19
DE,00+,2022-02-15,2022-01-18,-28 day ahead inc hosp,quantile,0.25,4986,COVID-19
DE,00+,2022-02-15,2022-01-18,-28 day ahead inc hosp,quantile,0.5,4997,COVID-19
DE,00+,2022-02-15,2022-01-18,-28 day ahead inc hosp,quantile,0.75,5011,COVID-19
DE,00+,2022-02-15,2022-01-18,-28 day ahead inc hosp,quantile,0.9,5023,COVID-19
DE,00+,2022-02-15,2022-01-18,-28 day ahead inc hosp,quantile,0.975,5043.025,COVID-19
DE,00+,2022-02-15,2022-01-18,-28 day ahead inc hosp,mean,NA,4999.374,COVID-19
DE,00+,2022-02-15,2022-01-19,-27 day ahead inc hosp,quantile,0.025,5224,COVID-19
DE,00+,2022-02-15,2022-01-19,-27 day ahead inc hosp,quantile,0.1,5236,COVID-19
DE,00+,2022-02-15,2022-01-19,-27 day ahead inc hosp,quantile,0.25,5246,COVID-19
DE,00+,2022-02-15,2022-01-19,-27 day ahead inc hosp,quantile,0.5,5258,COVID-19
DE,00+,2022-02-15,2022-01-19,-27 day ahead inc hosp,quantile,0.75,5273,COVID-19
DE,00+,2022-02-15,2022-01-19,-27 day ahead inc hosp,quantile,0.9,5287.1,COVID-19
DE,00+,2022-02-15,2022-01-19,-27 day ahead inc hosp,quantile,0.975,5308,COVID-19
DE,00+,2022-02-15,2022-01-19,-27 day ahead inc hosp,mean,NA,5260.60675,COVID-19
DE,00+,2022-02-15,2022-01-20,-26 day ahead inc hosp,quantile,0.025,5514,COVID-19
DE,00+,2022-02-15,2022-01-20,-26 day ahead inc hosp,quantile,0.1,5526,COVID-19
DE,00+,2022-02-15,2022-01-20,-26 day ahead inc hosp,quantile,0.25,5539.75,COVID-19
DE,00+,2022-02-15,2022-01-20,-26 day ahead inc hosp,quantile,0.5,5554,COVID-19
