location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2022-02-26,2022-01-29,-28 day ahead inc hosp,quantile,0.025,7472,COVID-19
DE,00+,2022-02-26,2022-01-29,-28 day ahead inc hosp,quantile,0.1,7500,COVID-19
DE,00+,2022-02-26,2022-01-29,-28 day ahead inc hosp,quantile,0.25,7526,COVID-19
DE,00+,2022-02-26,2022-01-29,-28 day ahead inc hosp,quantile,0.5,7563,COVID-19
DE,00+,2022-02-26,2022-01-29,-28 day ahead inc hosp,quantile,0.75,7605,COVID-19
DE,00+,2022-02-26,2022-01-29,-28 day ahead inc hosp,quantile,0.9,7650.1,COVID-19
DE,00+,2022-02-26,2022-01-29,-28 day ahead inc hosp,quantile,0.975,7713.0250000000005,COVID-19
DE,00+,2022-02-26,2022-01-29,-28 day ahead inc hosp,mean,NA,7569.866,COVID-19
DE,00+,2022-02-26,2022-01-30,-27 day ahead inc hosp,quantile,0.025,7656,COVID-19
DE,00+,2022-02-26,2022-01-30,-27 day ahead inc hosp,quantile,0.1,7685,COVID-19
DE,00+,2022-02-26,2022-01-30,-27 day ahead inc hosp,quantile,0.25,7713,COVID-19
DE,00+,2022-02-26,2022-01-30,-27 day ahead inc hosp,quantile,0.5,7750,COVID-19
DE,00+,2022-02-26,2022-01-30,-27 day ahead inc hosp,quantile,0.75,7793,COVID-19
DE,00+,2022-02-26,2022-01-30,-27 day ahead inc hosp,quantile,0.9,7838,COVID-19
DE,00+,2022-02-26,2022-01-30,-27 day ahead inc hosp,quantile,0.975,7903.025,COVID-19
DE,00+,2022-02-26,2022-01-30,-27 day ahead inc hosp,mean,NA,7757.43025,COVID-19
DE,00+,2022-02-26,2022-01-31,-26 day ahead inc hosp,quantile,0.025,7678,COVID-19
DE,00+,2022-02-26,2022-01-31,-26 day ahead inc hosp,quantile,0.1,7707,COVID-19
DE,00+,2022-02-26,2022-01-31,-26 day ahead inc hosp,quantile,0.25,7735,COVID-19
DE,00+,2022-02-26,2022-01-31,-26 day ahead inc hosp,quantile,0.5,7772,COVID-19
DE,00+,2022-02-26,2022-01-31,-26 day ahead inc hosp,quantile,0.75,7814,COVID-19
DE,00+,2022-02-26,2022-01-31,-26 day ahead inc hosp,quantile,0.9,7860,COVID-19
DE,00+,2022-02-26,2022-01-31,-26 day ahead inc hosp,quantile,0.975,7923,COVID-19
DE,00+,2022-02-26,2022-01-31,-26 day ahead inc hosp,mean,NA,7778.681,COVID-19
DE,00+,2022-02-26,2022-02-01,-25 day ahead inc hosp,quantile,0.025,7779,COVID-19
DE,00+,2022-02-26,2022-02-01,-25 day ahead inc hosp,quantile,0.1,7809.9,COVID-19
DE,00+,2022-02-26,2022-02-01,-25 day ahead inc hosp,quantile,0.25,7838,COVID-19
DE,00+,2022-02-26,2022-02-01,-25 day ahead inc hosp,quantile,0.5,7876,COVID-19
DE,00+,2022-02-26,2022-02-01,-25 day ahead inc hosp,quantile,0.75,7918,COVID-19
DE,00+,2022-02-26,2022-02-01,-25 day ahead inc hosp,quantile,0.9,7964,COVID-19
DE,00+,2022-02-26,2022-02-01,-25 day ahead inc hosp,quantile,0.975,8017.0250000000005,COVID-19
DE,00+,2022-02-26,2022-02-01,-25 day ahead inc hosp,mean,NA,7882.685,COVID-19
DE,00+,2022-02-26,2022-02-02,-24 day ahead inc hosp,quantile,0.025,8049,COVID-19
DE,00+,2022-02-26,2022-02-02,-24 day ahead inc hosp,quantile,0.1,8079.9,COVID-19
DE,00+,2022-02-26,2022-02-02,-24 day ahead inc hosp,quantile,0.25,8111,COVID-19
DE,00+,2022-02-26,2022-02-02,-24 day ahead inc hosp,quantile,0.5,8152,COVID-19
DE,00+,2022-02-26,2022-02-02,-24 day ahead inc hosp,quantile,0.75,8196,COVID-19
DE,00+,2022-02-26,2022-02-02,-24 day ahead inc hosp,quantile,0.9,8246,COVID-19
DE,00+,2022-02-26,2022-02-02,-24 day ahead inc hosp,quantile,0.975,8314,COVID-19
DE,00+,2022-02-26,2022-02-02,-24 day ahead inc hosp,mean,NA,8158.89825,COVID-19
DE,00+,2022-02-26,2022-02-03,-23 day ahead inc hosp,quantile,0.025,8439.975,COVID-19
DE,00+,2022-02-26,2022-02-03,-23 day ahead inc hosp,quantile,0.1,8475,COVID-19
DE,00+,2022-02-26,2022-02-03,-23 day ahead inc hosp,quantile,0.25,8511.75,COVID-19
DE,00+,2022-02-26,2022-02-03,-23 day ahead inc hosp,quantile,0.5,8554,COVID-19
DE,00+,2022-02-26,2022-02-03,-23 day ahead inc hosp,quantile,0.75,8603,COVID-19
DE,00+,2022-02-26,2022-02-03,-23 day ahead inc hosp,quantile,0.9,8656,COVID-19
DE,00+,2022-02-26,2022-02-03,-23 day ahead inc hosp,quantile,0.975,8729,COVID-19
DE,00+,2022-02-26,2022-02-03,-23 day ahead inc hosp,mean,NA,8561.8135,COVID-19
DE,00+,2022-02-26,2022-02-04,-22 day ahead inc hosp,quantile,0.025,8884,COVID-19
DE,00+,2022-02-26,2022-02-04,-22 day ahead inc hosp,quantile,0.1,8923,COVID-19
DE,00+,2022-02-26,2022-02-04,-22 day ahead inc hosp,quantile,0.25,8961,COVID-19
DE,00+,2022-02-26,2022-02-04,-22 day ahead inc hosp,quantile,0.5,9008.5,COVID-19
DE,00+,2022-02-26,2022-02-04,-22 day ahead inc hosp,quantile,0.75,9062,COVID-19
DE,00+,2022-02-26,2022-02-04,-22 day ahead inc hosp,quantile,0.9,9121,COVID-19
DE,00+,2022-02-26,2022-02-04,-22 day ahead inc hosp,quantile,0.975,9199,COVID-19
DE,00+,2022-02-26,2022-02-04,-22 day ahead inc hosp,mean,NA,9016.72225,COVID-19
