location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2022-04-16,2022-03-19,-28 day ahead inc hosp,quantile,0.025,11708,COVID-19
DE,00+,2022-04-16,2022-03-19,-28 day ahead inc hosp,quantile,0.1,11748,COVID-19
DE,00+,2022-04-16,2022-03-19,-28 day ahead inc hosp,quantile,0.25,11786,COVID-19
DE,00+,2022-04-16,2022-03-19,-28 day ahead inc hosp,quantile,0.5,11839,COVID-19
DE,00+,2022-04-16,2022-03-19,-28 day ahead inc hosp,quantile,0.75,11901,COVID-19
DE,00+,2022-04-16,2022-03-19,-28 day ahead inc hosp,quantile,0.9,11973.099999999999,COVID-19
DE,00+,2022-04-16,2022-03-19,-28 day ahead inc hosp,quantile,0.975,12056.05,COVID-19
DE,00+,2022-04-16,2022-03-19,-28 day ahead inc hosp,mean,NA,11850.6225,COVID-19
DE,00+,2022-04-16,2022-03-20,-27 day ahead inc hosp,quantile,0.025,11603,COVID-19
DE,00+,2022-04-16,2022-03-20,-27 day ahead inc hosp,quantile,0.1,11643,COVID-19
DE,00+,2022-04-16,2022-03-20,-27 day ahead inc hosp,quantile,0.25,11683,COVID-19
DE,00+,2022-04-16,2022-03-20,-27 day ahead inc hosp,quantile,0.5,11734,COVID-19
DE,00+,2022-04-16,2022-03-20,-27 day ahead inc hosp,quantile,0.75,11796,COVID-19
DE,00+,2022-04-16,2022-03-20,-27 day ahead inc hosp,quantile,0.9,11866,COVID-19
DE,00+,2022-04-16,2022-03-20,-27 day ahead inc hosp,quantile,0.975,11952,COVID-19
DE,00+,2022-04-16,2022-03-20,-27 day ahead inc hosp,mean,NA,11746.00375,COVID-19
DE,00+,2022-04-16,2022-03-21,-26 day ahead inc hosp,quantile,0.025,11533,COVID-19
DE,00+,2022-04-16,2022-03-21,-26 day ahead inc hosp,quantile,0.1,11573,COVID-19
DE,00+,2022-04-16,2022-03-21,-26 day ahead inc hosp,quantile,0.25,11613,COVID-19
DE,00+,2022-04-16,2022-03-21,-26 day ahead inc hosp,quantile,0.5,11664,COVID-19
DE,00+,2022-04-16,2022-03-21,-26 day ahead inc hosp,quantile,0.75,11725.25,COVID-19
DE,00+,2022-04-16,2022-03-21,-26 day ahead inc hosp,quantile,0.9,11793,COVID-19
DE,00+,2022-04-16,2022-03-21,-26 day ahead inc hosp,quantile,0.975,11877,COVID-19
DE,00+,2022-04-16,2022-03-21,-26 day ahead inc hosp,mean,NA,11675.46225,COVID-19
DE,00+,2022-04-16,2022-03-22,-25 day ahead inc hosp,quantile,0.025,11437,COVID-19
DE,00+,2022-04-16,2022-03-22,-25 day ahead inc hosp,quantile,0.1,11476,COVID-19
DE,00+,2022-04-16,2022-03-22,-25 day ahead inc hosp,quantile,0.25,11519,COVID-19
DE,00+,2022-04-16,2022-03-22,-25 day ahead inc hosp,quantile,0.5,11570,COVID-19
DE,00+,2022-04-16,2022-03-22,-25 day ahead inc hosp,quantile,0.75,11631,COVID-19
DE,00+,2022-04-16,2022-03-22,-25 day ahead inc hosp,quantile,0.9,11696,COVID-19
DE,00+,2022-04-16,2022-03-22,-25 day ahead inc hosp,quantile,0.975,11783,COVID-19
DE,00+,2022-04-16,2022-03-22,-25 day ahead inc hosp,mean,NA,11580.38975,COVID-19
DE,00+,2022-04-16,2022-03-23,-24 day ahead inc hosp,quantile,0.025,11446.975,COVID-19
DE,00+,2022-04-16,2022-03-23,-24 day ahead inc hosp,quantile,0.1,11486,COVID-19
DE,00+,2022-04-16,2022-03-23,-24 day ahead inc hosp,quantile,0.25,11528,COVID-19
DE,00+,2022-04-16,2022-03-23,-24 day ahead inc hosp,quantile,0.5,11579,COVID-19
DE,00+,2022-04-16,2022-03-23,-24 day ahead inc hosp,quantile,0.75,11642,COVID-19
DE,00+,2022-04-16,2022-03-23,-24 day ahead inc hosp,quantile,0.9,11703,COVID-19
DE,00+,2022-04-16,2022-03-23,-24 day ahead inc hosp,quantile,0.975,11794.025000000001,COVID-19
