location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00-04,2022-01-03,2021-12-06,-28 day ahead inc hosp,quantile,0.025,150,COVID-19
DE,00-04,2022-01-03,2021-12-06,-28 day ahead inc hosp,quantile,0.1,150,COVID-19
DE,00-04,2022-01-03,2021-12-06,-28 day ahead inc hosp,quantile,0.25,151,COVID-19
DE,00-04,2022-01-03,2021-12-06,-28 day ahead inc hosp,quantile,0.5,152,COVID-19
DE,00-04,2022-01-03,2021-12-06,-28 day ahead inc hosp,quantile,0.75,153,COVID-19
DE,00-04,2022-01-03,2021-12-06,-28 day ahead inc hosp,quantile,0.9,155,COVID-19
DE,00-04,2022-01-03,2021-12-06,-28 day ahead inc hosp,quantile,0.975,156,COVID-19
DE,00-04,2022-01-03,2021-12-06,-28 day ahead inc hosp,mean,NA,152.4505,COVID-19
DE,00-04,2022-01-03,2021-12-07,-27 day ahead inc hosp,quantile,0.025,143,COVID-19
DE,00-04,2022-01-03,2021-12-07,-27 day ahead inc hosp,quantile,0.1,144,COVID-19
DE,00-04,2022-01-03,2021-12-07,-27 day ahead inc hosp,quantile,0.25,144,COVID-19
DE,00-04,2022-01-03,2021-12-07,-27 day ahead inc hosp,quantile,0.5,145,COVID-19
DE,00-04,2022-01-03,2021-12-07,-27 day ahead inc hosp,quantile,0.75,147,COVID-19
DE,00-04,2022-01-03,2021-12-07,-27 day ahead inc hosp,quantile,0.9,148,COVID-19
DE,00-04,2022-01-03,2021-12-07,-27 day ahead inc hosp,quantile,0.975,150,COVID-19
DE,00-04,2022-01-03,2021-12-07,-27 day ahead inc hosp,mean,NA,145.71325,COVID-19
DE,00-04,2022-01-03,2021-12-08,-26 day ahead inc hosp,quantile,0.025,141,COVID-19
DE,00-04,2022-01-03,2021-12-08,-26 day ahead inc hosp,quantile,0.1,142,COVID-19
DE,00-04,2022-01-03,2021-12-08,-26 day ahead inc hosp,quantile,0.25,143,COVID-19
DE,00-04,2022-01-03,2021-12-08,-26 day ahead inc hosp,quantile,0.5,144,COVID-19
DE,00-04,2022-01-03,2021-12-08,-26 day ahead inc hosp,quantile,0.75,145,COVID-19
DE,00-04,2022-01-03,2021-12-08,-26 day ahead inc hosp,quantile,0.9,147,COVID-19
DE,00-04,2022-01-03,2021-12-08,-26 day ahead inc hosp,quantile,0.975,149,COVID-19
DE,00-04,2022-01-03,2021-12-08,-26 day ahead inc hosp,mean,NA,144.057,COVID-19
DE,00-04,2022-01-03,2021-12-09,-25 day ahead inc hosp,quantile,0.025,128,COVID-19
DE,00-04,2022-01-03,2021-12-09,-25 day ahead inc hosp,quantile,0.1,129,COVID-19
DE,00-04,2022-01-03,2021-12-09,-25 day ahead inc hosp,quantile,0.25,130,COVID-19
DE,00-04,2022-01-03,2021-12-09,-25 day ahead inc hosp,quantile,0.5,131,COVID-19
DE,00-04,2022-01-03,2021-12-09,-25 day ahead inc hosp,quantile,0.75,133,COVID-19
DE,00-04,2022-01-03,2021-12-09,-25 day ahead inc hosp,quantile,0.9,134,COVID-19
DE,00-04,2022-01-03,2021-12-09,-25 day ahead inc hosp,quantile,0.975,136,COVID-19
DE,00-04,2022-01-03,2021-12-09,-25 day ahead inc hosp,mean,NA,131.42125,COVID-19
DE,00-04,2022-01-03,2021-12-10,-24 day ahead inc hosp,quantile,0.025,129,COVID-19
DE,00-04,2022-01-03,2021-12-10,-24 day ahead inc hosp,quantile,0.1,130,COVID-19
DE,00-04,2022-01-03,2021-12-10,-24 day ahead inc hosp,quantile,0.25,131,COVID-19
DE,00-04,2022-01-03,2021-12-10,-24 day ahead inc hosp,quantile,0.5,133,COVID-19
DE,00-04,2022-01-03,2021-12-10,-24 day ahead inc hosp,quantile,0.75,134,COVID-19
DE,00-04,2022-01-03,2021-12-10,-24 day ahead inc hosp,quantile,0.9,136,COVID-19
DE,00-04,2022-01-03,2021-12-10,-24 day ahead inc hosp,quantile,0.975,138,COVID-19
DE,00-04,2022-01-03,2021-12-10,-24 day ahead inc hosp,mean,NA,132.80875,COVID-19
DE,00-04,2022-01-03,2021-12-11,-23 day ahead inc hosp,quantile,0.025,134,COVID-19
DE,00-04,2022-01-03,2021-12-11,-23 day ahead inc hosp,quantile,0.1,135,COVID-19
DE,00-04,2022-01-03,2021-12-11,-23 day ahead inc hosp,quantile,0.25,137,COVID-19
DE,00-04,2022-01-03,2021-12-11,-23 day ahead inc hosp,quantile,0.5,138,COVID-19
DE,00-04,2022-01-03,2021-12-11,-23 day ahead inc hosp,quantile,0.75,140,COVID-19
DE,00-04,2022-01-03,2021-12-11,-23 day ahead inc hosp,quantile,0.9,141,COVID-19
DE,00-04,2022-01-03,2021-12-11,-23 day ahead inc hosp,quantile,0.975,144,COVID-19
DE,00-04,2022-01-03,2021-12-11,-23 day ahead inc hosp,mean,NA,138.28875,COVID-19
DE,00-04,2022-01-03,2021-12-12,-22 day ahead inc hosp,quantile,0.025,131,COVID-19
DE,00-04,2022-01-03,2021-12-12,-22 day ahead inc hosp,quantile,0.1,132,COVID-19
DE,00-04,2022-01-03,2021-12-12,-22 day ahead inc hosp,quantile,0.25,133,COVID-19
DE,00-04,2022-01-03,2021-12-12,-22 day ahead inc hosp,quantile,0.5,135,COVID-19
DE,00-04,2022-01-03,2021-12-12,-22 day ahead inc hosp,quantile,0.75,136,COVID-19
DE,00-04,2022-01-03,2021-12-12,-22 day ahead inc hosp,quantile,0.9,138,COVID-19
DE,00-04,2022-01-03,2021-12-12,-22 day ahead inc hosp,quantile,0.975,140,COVID-19
DE,00-04,2022-01-03,2021-12-12,-22 day ahead inc hosp,mean,NA,134.8205,COVID-19
DE,00-04,2022-01-03,2021-12-13,-21 day ahead inc hosp,quantile,0.025,137,COVID-19
DE,00-04,2022-01-03,2021-12-13,-21 day ahead inc hosp,quantile,0.1,138,COVID-19
DE,00-04,2022-01-03,2021-12-13,-21 day ahead inc hosp,quantile,0.25,139,COVID-19
DE,00-04,2022-01-03,2021-12-13,-21 day ahead inc hosp,quantile,0.5,141,COVID-19
DE,00-04,2022-01-03,2021-12-13,-21 day ahead inc hosp,quantile,0.75,143,COVID-19
DE,00-04,2022-01-03,2021-12-13,-21 day ahead inc hosp,quantile,0.9,145,COVID-19
DE,00-04,2022-01-03,2021-12-13,-21 day ahead inc hosp,quantile,0.975,147,COVID-19
DE,00-04,2022-01-03,2021-12-13,-21 day ahead inc hosp,mean,NA,141.31475,COVID-19
DE,00-04,2022-01-03,2021-12-14,-20 day ahead inc hosp,quantile,0.025,139,COVID-19
DE,00-04,2022-01-03,2021-12-14,-20 day ahead inc hosp,quantile,0.1,140,COVID-19
DE,00-04,2022-01-03,2021-12-14,-20 day ahead inc hosp,quantile,0.25,142,COVID-19
DE,00-04,2022-01-03,2021-12-14,-20 day ahead inc hosp,quantile,0.5,144,COVID-19
DE,00-04,2022-01-03,2021-12-14,-20 day ahead inc hosp,quantile,0.75,146,COVID-19
DE,00-04,2022-01-03,2021-12-14,-20 day ahead inc hosp,quantile,0.9,147,COVID-19
DE,00-04,2022-01-03,2021-12-14,-20 day ahead inc hosp,quantile,0.975,150,COVID-19
DE,00-04,2022-01-03,2021-12-14,-20 day ahead inc hosp,mean,NA,143.78175,COVID-19
DE,00-04,2022-01-03,2021-12-15,-19 day ahead inc hosp,quantile,0.025,145,COVID-19
DE,00-04,2022-01-03,2021-12-15,-19 day ahead inc hosp,quantile,0.1,147,COVID-19
DE,00-04,2022-01-03,2021-12-15,-19 day ahead inc hosp,quantile,0.25,148,COVID-19
DE,00-04,2022-01-03,2021-12-15,-19 day ahead inc hosp,quantile,0.5,150,COVID-19
DE,00-04,2022-01-03,2021-12-15,-19 day ahead inc hosp,quantile,0.75,152,COVID-19
DE,00-04,2022-01-03,2021-12-15,-19 day ahead inc hosp,quantile,0.9,154,COVID-19
DE,00-04,2022-01-03,2021-12-15,-19 day ahead inc hosp,quantile,0.975,157,COVID-19
DE,00-04,2022-01-03,2021-12-15,-19 day ahead inc hosp,mean,NA,150.28375,COVID-19
DE,00-04,2022-01-03,2021-12-16,-18 day ahead inc hosp,quantile,0.025,143,COVID-19
DE,00-04,2022-01-03,2021-12-16,-18 day ahead inc hosp,quantile,0.1,144,COVID-19
DE,00-04,2022-01-03,2021-12-16,-18 day ahead inc hosp,quantile,0.25,146,COVID-19
DE,00-04,2022-01-03,2021-12-16,-18 day ahead inc hosp,quantile,0.5,148,COVID-19
DE,00-04,2022-01-03,2021-12-16,-18 day ahead inc hosp,quantile,0.75,150,COVID-19
DE,00-04,2022-01-03,2021-12-16,-18 day ahead inc hosp,quantile,0.9,152,COVID-19
DE,00-04,2022-01-03,2021-12-16,-18 day ahead inc hosp,quantile,0.975,154,COVID-19
DE,00-04,2022-01-03,2021-12-16,-18 day ahead inc hosp,mean,NA,147.85125,COVID-19
DE,00-04,2022-01-03,2021-12-17,-17 day ahead inc hosp,quantile,0.025,147,COVID-19
DE,00-04,2022-01-03,2021-12-17,-17 day ahead inc hosp,quantile,0.1,149,COVID-19
DE,00-04,2022-01-03,2021-12-17,-17 day ahead inc hosp,quantile,0.25,150,COVID-19
DE,00-04,2022-01-03,2021-12-17,-17 day ahead inc hosp,quantile,0.5,152,COVID-19
DE,00-04,2022-01-03,2021-12-17,-17 day ahead inc hosp,quantile,0.75,155,COVID-19
DE,00-04,2022-01-03,2021-12-17,-17 day ahead inc hosp,quantile,0.9,157,COVID-19
DE,00-04,2022-01-03,2021-12-17,-17 day ahead inc hosp,quantile,0.975,159,COVID-19
DE,00-04,2022-01-03,2021-12-17,-17 day ahead inc hosp,mean,NA,152.52525,COVID-19
DE,00-04,2022-01-03,2021-12-18,-16 day ahead inc hosp,quantile,0.025,137.97500000000002,COVID-19
DE,00-04,2022-01-03,2021-12-18,-16 day ahead inc hosp,quantile,0.1,139,COVID-19
DE,00-04,2022-01-03,2021-12-18,-16 day ahead inc hosp,quantile,0.25,141,COVID-19
DE,00-04,2022-01-03,2021-12-18,-16 day ahead inc hosp,quantile,0.5,143,COVID-19
DE,00-04,2022-01-03,2021-12-18,-16 day ahead inc hosp,quantile,0.75,145,COVID-19
DE,00-04,2022-01-03,2021-12-18,-16 day ahead inc hosp,quantile,0.9,147,COVID-19
DE,00-04,2022-01-03,2021-12-18,-16 day ahead inc hosp,quantile,0.975,150,COVID-19
DE,00-04,2022-01-03,2021-12-18,-16 day ahead inc hosp,mean,NA,143.13,COVID-19
DE,00-04,2022-01-03,2021-12-19,-15 day ahead inc hosp,quantile,0.025,137,COVID-19
DE,00-04,2022-01-03,2021-12-19,-15 day ahead inc hosp,quantile,0.1,139,COVID-19
DE,00-04,2022-01-03,2021-12-19,-15 day ahead inc hosp,quantile,0.25,140,COVID-19
DE,00-04,2022-01-03,2021-12-19,-15 day ahead inc hosp,quantile,0.5,142,COVID-19
DE,00-04,2022-01-03,2021-12-19,-15 day ahead inc hosp,quantile,0.75,145,COVID-19
DE,00-04,2022-01-03,2021-12-19,-15 day ahead inc hosp,quantile,0.9,147,COVID-19
DE,00-04,2022-01-03,2021-12-19,-15 day ahead inc hosp,quantile,0.975,150,COVID-19
DE,00-04,2022-01-03,2021-12-19,-15 day ahead inc hosp,mean,NA,142.59375,COVID-19
DE,00-04,2022-01-03,2021-12-20,-14 day ahead inc hosp,quantile,0.025,126,COVID-19
DE,00-04,2022-01-03,2021-12-20,-14 day ahead inc hosp,quantile,0.1,128,COVID-19
DE,00-04,2022-01-03,2021-12-20,-14 day ahead inc hosp,quantile,0.25,130,COVID-19
DE,00-04,2022-01-03,2021-12-20,-14 day ahead inc hosp,quantile,0.5,132,COVID-19
DE,00-04,2022-01-03,2021-12-20,-14 day ahead inc hosp,quantile,0.75,134,COVID-19
DE,00-04,2022-01-03,2021-12-20,-14 day ahead inc hosp,quantile,0.9,136,COVID-19
DE,00-04,2022-01-03,2021-12-20,-14 day ahead inc hosp,quantile,0.975,139,COVID-19
DE,00-04,2022-01-03,2021-12-20,-14 day ahead inc hosp,mean,NA,131.92325,COVID-19
DE,00-04,2022-01-03,2021-12-21,-13 day ahead inc hosp,quantile,0.025,127,COVID-19
DE,00-04,2022-01-03,2021-12-21,-13 day ahead inc hosp,quantile,0.1,129,COVID-19
DE,00-04,2022-01-03,2021-12-21,-13 day ahead inc hosp,quantile,0.25,131,COVID-19
DE,00-04,2022-01-03,2021-12-21,-13 day ahead inc hosp,quantile,0.5,133,COVID-19
DE,00-04,2022-01-03,2021-12-21,-13 day ahead inc hosp,quantile,0.75,135,COVID-19
DE,00-04,2022-01-03,2021-12-21,-13 day ahead inc hosp,quantile,0.9,138,COVID-19
DE,00-04,2022-01-03,2021-12-21,-13 day ahead inc hosp,quantile,0.975,141,COVID-19
DE,00-04,2022-01-03,2021-12-21,-13 day ahead inc hosp,mean,NA,133.2995,COVID-19
DE,00-04,2022-01-03,2021-12-22,-12 day ahead inc hosp,quantile,0.025,119,COVID-19
DE,00-04,2022-01-03,2021-12-22,-12 day ahead inc hosp,quantile,0.1,121,COVID-19
DE,00-04,2022-01-03,2021-12-22,-12 day ahead inc hosp,quantile,0.25,122,COVID-19
DE,00-04,2022-01-03,2021-12-22,-12 day ahead inc hosp,quantile,0.5,125,COVID-19
DE,00-04,2022-01-03,2021-12-22,-12 day ahead inc hosp,quantile,0.75,127,COVID-19
DE,00-04,2022-01-03,2021-12-22,-12 day ahead inc hosp,quantile,0.9,130,COVID-19
DE,00-04,2022-01-03,2021-12-22,-12 day ahead inc hosp,quantile,0.975,133,COVID-19
DE,00-04,2022-01-03,2021-12-22,-12 day ahead inc hosp,mean,NA,124.86125,COVID-19
DE,00-04,2022-01-03,2021-12-23,-11 day ahead inc hosp,quantile,0.025,118,COVID-19
DE,00-04,2022-01-03,2021-12-23,-11 day ahead inc hosp,quantile,0.1,120,COVID-19
DE,00-04,2022-01-03,2021-12-23,-11 day ahead inc hosp,quantile,0.25,122,COVID-19
DE,00-04,2022-01-03,2021-12-23,-11 day ahead inc hosp,quantile,0.5,124,COVID-19
