location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2022-11-26,2022-10-29,-28 day ahead inc hosp,quantile,0.025,11959,COVID-19
DE,00+,2022-11-26,2022-10-29,-28 day ahead inc hosp,quantile,0.1,11972,COVID-19
DE,00+,2022-11-26,2022-10-29,-28 day ahead inc hosp,quantile,0.25,11984,COVID-19
DE,00+,2022-11-26,2022-10-29,-28 day ahead inc hosp,quantile,0.5,11999,COVID-19
DE,00+,2022-11-26,2022-10-29,-28 day ahead inc hosp,quantile,0.75,12015,COVID-19
DE,00+,2022-11-26,2022-10-29,-28 day ahead inc hosp,quantile,0.9,12031,COVID-19
DE,00+,2022-11-26,2022-10-29,-28 day ahead inc hosp,quantile,0.975,12049,COVID-19
DE,00+,2022-11-26,2022-10-29,-28 day ahead inc hosp,mean,NA,12000.281,COVID-19
DE,00+,2022-11-26,2022-10-30,-27 day ahead inc hosp,quantile,0.025,11796.975,COVID-19
DE,00+,2022-11-26,2022-10-30,-27 day ahead inc hosp,quantile,0.1,11809,COVID-19
DE,00+,2022-11-26,2022-10-30,-27 day ahead inc hosp,quantile,0.25,11821,COVID-19
DE,00+,2022-11-26,2022-10-30,-27 day ahead inc hosp,quantile,0.5,11836,COVID-19
DE,00+,2022-11-26,2022-10-30,-27 day ahead inc hosp,quantile,0.75,11852,COVID-19
DE,00+,2022-11-26,2022-10-30,-27 day ahead inc hosp,quantile,0.9,11868,COVID-19
DE,00+,2022-11-26,2022-10-30,-27 day ahead inc hosp,quantile,0.975,11888,COVID-19
DE,00+,2022-11-26,2022-10-30,-27 day ahead inc hosp,mean,NA,11837.33675,COVID-19
DE,00+,2022-11-26,2022-10-31,-26 day ahead inc hosp,quantile,0.025,11667,COVID-19
DE,00+,2022-11-26,2022-10-31,-26 day ahead inc hosp,quantile,0.1,11679,COVID-19
DE,00+,2022-11-26,2022-10-31,-26 day ahead inc hosp,quantile,0.25,11691,COVID-19
DE,00+,2022-11-26,2022-10-31,-26 day ahead inc hosp,quantile,0.5,11706,COVID-19
DE,00+,2022-11-26,2022-10-31,-26 day ahead inc hosp,quantile,0.75,11722,COVID-19
DE,00+,2022-11-26,2022-10-31,-26 day ahead inc hosp,quantile,0.9,11738,COVID-19
